restaurante,comentario,polaridade,rating,place_id,polaridade_num,polaridade_texto,review_id
Café 10,"Very good sandwiches, coffee, and açai smoothies. No English. Great prices.",0.57,5,ChIJN_4_HSz2zpQROWUW31IvWgs,1,Positivo,839
Café 10,Absolutely delicious and fantastic for the price 👍,0.7,5,ChIJbSZcETj2zpQR5ILJXgihWWc,1,Positivo,840
Café 10,"Cozy, small cafe. Nice staff and cheap - perfect!",0.31,5,ChIJbSZcETj2zpQR5ILJXgihWWc,1,Positivo,841
Café 10,Show,0.0,1,ChIJbSZcETj2zpQR5ILJXgihWWc,0,Neutro,842
Café 10,Perfect,1.0,3,ChIJbSZcETj2zpQR5ILJXgihWWc,1,Positivo,843
Café 10,Top,0.5,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,846
Café 10,"Great snacks, snacks and drinks (coffees and juices) for a very fair price; the attendants are always very friendly. The place is small and is usually full, but for a quick snack, it's not a problem.",0.4384722222222222,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,847
Café 10,"Already was better. The environment has not undergone a renovation for a long time, giving an abandoned appearance. Ok service and the food part maintained the quality.",0.31666666666666665,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,848
MUG.sp,"Very amazing place in very cool neighborhood. Food and service here are fantastic. It is my first time in Brazil Sao Paulo and the place left good impression. Special thanks to the Manager who speaks amazing English and we""re very helpful",0.3583766233766234,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,849
MUG.sp,"cozy place, nice food options, great coffee and the staff is super friendly. it is definitely on my list of best coffee spots in SP!",0.41547619047619044,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,850
MUG.sp,"I ordered the eggs Benedict, it said: in our style so I knew it would be a bit different but then it came with some red pasta sauce and “carne seco” which is like the dried pork meat. Also the holandaise sauce wasn’t like it should and it dissolved into the red sauce. Then the bun was a toasted bread which for me would be fine. There was nothing light about this dish plus apart from it being poached eggs it had nothing to do with Benedict. Also the description didn’t describe it well. Coffee was good, other dishes looked okay.",0.18796296296296297,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,851
MUG.sp,Nice food with comfy coworking space!,0.75,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,852
MUG.sp,"Had a great experience there. The weather on the day I came in was pretty awful, but that didn""t matter at all. Had the breakfast for 2, with a great dripped coffee, soft boiled egg and all, but the bread set that came was awesome. Croissant and levain bread slices which were delicious. Recommend going there and will return.",0.42142857142857143,5,ChIJ8b6m1ij3zpQRt-08XCNeUio,1,Positivo,853
MUG.sp,Great brunch and coffee. Lovely outdoor area.,0.65,5,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,854
MUG.sp,"I""ve been remote working in Sao Paulo for three weeks now going to different cafes everyday. This is my favourite by far. Just a good environment, great atmosphere the coffee is amazing and the food is incredible. Loved it. My favorite cafe in Sao Paulo!!!!! Ten stars.",0.4090909090909091,4,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,855
MUG.sp,Some of the friendliest service I’ve experienced in São Paulo (where I’ve spent maybe three months in total). Really nice ambiance - feels like a converted home with a cool patio. Brunch for two is very well-priced. A good spot to meet a new or old friend and have a deep conversation — or just to quietly celebrate being alive with a companion.,0.240530303030303,4,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,856
Carline Café,Great view to a small cosy park in the heart of Vila Nova Conceicao.,0.275,5,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,857
Carline Café,Beautiful place with extremely expensive prices,0.175,4,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,858
Carline Café,"Good food, a little expensive.",0.004166666666666652,4,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,859
Carline Café,Beautiful location.,0.85,5,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,860
Carline Café,"One of the most charming cafes in Vila Nova Conceição… it's really nice to sit at one of the outside tables, have a coffee to the sound of children playing and the birds that inhabit Praça Pereira Coutinho. The service is kind and the prices are compatible with the region…",0.4666666666666666,5,ChIJ_1yVojj3zpQRCprgaPeRrTQ,1,Positivo,861
Carline Café,"Absurd price of expensive and poor quality products. Cheesecake was pure fat, zero cheese taste. I found out that all the sweets are bought from suppliers and not even the staff has tried them. Very strange... the desserts look like Miss Daisy's frozen desserts. Bad bad!",-0.4036734693877551,5,ChIJpZJBE8j3zpQR6nXVuew-6oI,-1,Negativo,862
Carline Café,"We only had coffee - but my grandmother liked the cappuccino (average 11.80) and my mother and I shared a delicious iced cappuccino (a carafe costs 18.90), in the shade of the patio table and in the fresh air of the park. The attendant on Sunday was super nice!",0.37916666666666665,3,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,863
Carline Café,Super nice place for a coffee and a good chat...it's worth checking out!,0.5020833333333333,5,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,864
Coado Shop Café,"I discovered Coado by looking for a nearby place around my hotel to get some caffeine and was intrigued by Clever brewing method (longtime fan of V60 and Aeropress) without having high expectations.
However, I was blown away by my cup of coffee brewed with Pomar beans. The cup was very fruity with perfect balance between acidity and sweetness. On top of that the service was super nice and professional. If you are looking for specialty coffe in Pinheiros, you cannot miss this place!",0.385625,1,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,865
Coado Shop Café,"This place is dope. I hit it up every other day. The coffee is amazing, the service friendly, and you have to try the brownies!",0.3145833333333334,1,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,866
Coado Shop Café,"Very small and delicious cafe. It has a good variety of grains to try, about 7 I think. We had a more full-bodied and a more citric one and they were very tasty and well served. The only thing missing was a greater variety of accompaniments, such as cakes, cookies and such, but that must have been because I arrived early on the holiday break. I recommend knowing",0.22115384615384615,5,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,867
Coado Shop Café,"Wonderful place that I came across by accident. I passed in front of it and I thought it was VERY BEAUTIFUL.
Seven options of coffee beans for you to choose from, with the most varied methods and with sensational service.
It is certainly one of my favorite cafes in São Paulo.
I will be back more often.",0.5476190476190477,5,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,868
Coado Shop Café,Nice place with several beans and different methods of special coffee. The last time I went they were offering Fruto Mineiro and Sabino roasting. Barista very nice people and makes great coffee. I recommend.,0.36244897959183675,5,ChIJpZJBE8j3zpQR6nXVuew-6oI,1,Positivo,869
Coado Shop Café,"Great option to have a black, strained coffee, even in the modern granny style.
Plenty of grain options, has a wonderful iced coconut cake!
Great for a coffee with friends, a seat to answer late emails, or passing by to grab a coffee to go!
I have always been well attended by the staff, they are very sweet !!!",0.4495721726190477,4,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,870
Coado Shop Café,"Wonderful atmosphere, show service, very good coffee, variety of grains and drinks!! Show!! It's really worth stopping for a coffee at Coado.",0.7666666666666666,1,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,871
Coado Shop Café,"It was in this coffee shop that I discovered what real coffee was!!
Unparalleled service, friendliness and great quality. I became a fan",0.55625,5,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,872
Café Bom Gosto,Show,0.0,5,ChIJo_VhA_v4zpQR_VlSwgJSgEE,0,Neutro,873
Café Bom Gosto,Top,0.5,5,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,874
Café Bom Gosto,Great option for daily lunch with prices in the average of the center of SP. Fast service and good food.,0.24166666666666667,5,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,875
Café Bom Gosto,"I found a huge piece of spatula to stir coffee inside a salty one. I took a bite, almost broke my tooth and when I went to take another bite, there was another very large piece stuck inside the savory! I complained to the waiter, who didn't pay much attention to me and told me to go complain to the Cashier. I went to the Cashier and reported what happened to the Owner of the place, who giggled and said it was mozzarella, so I asked her to take a closer look... After looking, I said to the Attendant, who serves the snacks in front of the establishment, that this could not happen, that he should be more careful and stop sticking spatulas in the snacks. The Attendant then told the Landlady what happened and that he couldn't do anything... The Landlady just told me that I didn't need to pay the bill, but I could have broken my tooth or perforated my intestines with that thin piece of plastic and rigid, which could lead to far more serious complications. Total disregard! I do not recommend!",0.06534863945578231,4,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,876
Café Bom Gosto,"Prices are expensive, but the food is good.
and another problem, the smell of urine and feces from the street gets into the restaurant, I lost the desire to eat right away.
But the restaurant appears to be very clean.",0.24059523809523808,5,ChIJo_VhA_v4zpQR_VlSwgJSgEE,1,Positivo,877
Café Bom Gosto,I ate a mini feijoada today (7/2/2022) and I recommend it. It cost 27.90. Very tasty and so much enough for 1 person. I was very hungry and I was satisfied 😋.,0.225,5,ChIJl3Dfl2r3zpQR6UddU-HMEaw,1,Positivo,878
Café Bom Gosto,"Very nice place...
I highly recommend the Pizzas 'Verona' and the beloved by all 'Mozzarella'... with catupiry, great quality cheese (just as salty)... the pieces aren't huge, but it's worth it!
Very kind staff and owner...
Balcony and tables...
I love this neighborhood, as it is surrounded by History (Largo São Bento, Ed. Martinelli, State Bank, Stock Exchange, Old Jockey betting building) and Modernity (shops - traditional March 25th, etc...)...
Easy access - in front of São Bento Station, bus, parking and taxi...",0.4571212121212121,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,880
Café Bom Gosto,"When I go downtown, I only go there.
Simple but clean diner, delicious coffee and impeccable service!
Attentive staff, very polite and kind.
A set of works, as the coffee with bread on the plate is also worth a quick stop!",0.4220833333333333,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,881
Rabisco Café 2D,"Cute... Adequate service and products... Clever decoration,",0.3333333333333333,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,882
Rabisco Café 2D,"Delicious coffee, nice people work here :) loved this café.",0.7,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,883
Rabisco Café 2D,Legal,0.2,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,884
Rabisco Café 2D,"The environment is very cute, very “instagrammable” with great spaces to take good pictures. I found the space small (with few tables) so if you arrive at peak hours, you will most likely need to wait for a table. The cake I ordered was good, but the cappuccino could be better, prices are ok.",0.3727272727272728,5,ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,1,Positivo,885
