restaurante,place_id,username,rating,comentario,date
Café do Chef,ChIJl2QPn1BYzpQRQAuiqpQGP0Y,Felipe Souza,5,"Great service and one of the best places in the area to have a coffee.
Cappuccino both hot and iced are very good.",8 months ago
Café do Chef,ChIJl2QPn1BYzpQRQAuiqpQGP0Y,Anderson Rego,5,Excellent place for a coffee...,4 years ago
Café do Chef,ChIJl2QPn1BYzpQRQAuiqpQGP0Y,giovanna lamberti,5,I loved the salty! All very tasty!,a year ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Daniel pinheiro,4,Good,a month ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Diego Apolinário,5,"We loved the experience of taking matcha for the first time and also getting to know the kittens who, in addition to being beautiful, come from a super serious shelter and are available for donation. Ahh, the service is incredible, we were well received by Lucas and Juliana.
We went on a Friday afternoon and it was quiet.",8 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Nathalia Maria Portela,5,"Gatcha is the dream combination for those who like cats and matcha lol The menu has a variety of options with this flavor, both to eat and drink, and it's all delicious. And the space reserved for the kittens is a beauty! I strongly recommend a visit.",7 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Mayra Hirama,5,"One of the most beautiful places I've ever visited! As much as the place is small, it is very welcoming, the attendants are very attentive, the decoration is very cute, everywhere there is some reference to a kitten. I went at the end of the day and it was super quiet! I didn't visit the kittens room, but I enjoyed the matcha kkkkkkkk

As I am a matcha lover, I tried a few drinks. The drowncha was very good, but I made a mess to turn the drink into the ice cream 😂 As for the Matcha latte, I prefer it a little sweeter, in terms of flavor, it was just right.

👉 Their cookie is wonderful (I even took one home).",4 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,mietanabe,5,"Gatcha offers drinks with Matcha and snacks also made with Matcha, like the Matcha Cookie. Few tables inside, but that give space to visit the kittens that can be adopted. Visit to the kittens costs 15.00 (15 minutes), which can be booked right there. It is worth knowing and helping the organization to take care of the kittens! :)",7 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Leonardo Pamplona,5,"The place is so much fun! The cafe space has excellent service and care. The espresso was great and I loved having tasted the house cookie. The idea of ​​spending a few minutes with the cats and kittens, who are animals for adoption, is incredible and very interesting. The price is okay for the experience, I believe it's worth going there at least once to try and have fun. An interesting thing is that animals have rest and lunch times, so it's important to pay attention to these times.",5 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Paulo Silveira,5,"I was never a fan of cats. The coffee and the atmosphere are good regardless. More than friendly service, good cookies and cheese bread. They are to be congratulated. The only thing missing is brewed coffee. :)",7 months ago
Gatcha,ChIJzwiN3BZZzpQRj45WoxyIwH4,Walda Paes,5,"Ideal for catlovers and those who enjoy a good tea. The service is welcoming, the food is delicious and the cat space is AMAZING. I highly recommend. When I return to São Paulo I will definitely visit the place again",6 months ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Paula Carolina,5,Top,2 years ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Marcelo Baike,3,Regular,4 years ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Leandro Lopes,1,"A real mess! Accumulation of functions for employees. The same person who answers has to run to make the customer's payment at the cashier, that is, the queue takes too long! If someone asks for cold cuts then forget it! You'll have to wait for the whole process to finish, wait for the same employee to go to the cashier to receive payment and then come back to answer! Zero management! Pity the employees who try to do their best! It was today that I stood in line, and after 5 minutes they warned that they hadn't even made the bread! I have already witnessed the owner of the establishment mistreating the employees in front of everyone on other days. But little does she know that it's all her fault! Ah, if I were employees of this store and she were to talk like that, I would listen a lot.",a year ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Eny Caldo,3,"Bakery with good price, ok product, but nothing special. One Sunday morning I found the bakery owner scolding the employees in front of everyone. You can understand why the bakery is reasonable. And it's no use blaming the employees if the owner doesn't know how to manage and only knows how to throw tantrums. I think that before becoming a businesswoman, she could learn to treat people better.",a year ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Arthur Sian,1,"A while ago I made an assessment along the same lines as the others below, but which I feel compelled to come here to edit. NOTHING CHANGED. The bakery never has anything, it doesn't have fresh snacks, it doesn't have anything made that day, it lacks ingredients for some snacks, in short, everything is missing. The same employee who makes the lunch is the one who makes the juice, who is the same who answers the phone, who charges, who serves coffee, who does everything. help. The place is complete chaos and it never gets better. I don't know how it's still open.",8 months ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Rogério Antunes,1,"I was waiting for my turn, the attendant after picking up the breads dropped the handle on the floor.
To my surprise, when I asked for my bread she went to use the same clothespin, I interfered and said I couldn't use it because it had fallen on the floor. To my surprise she said: The floor is clean....
I wonder what they do when we're not looking...",a year ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Miriam Havillio,2,"Bakery and confectioner totally out of customer service standards. Employees do not know the prices of anything, just as they do not know anything about the products for sale, such as what the sweets are made of, whether they contain chocolate or any other product. Managers lack training for employees.
I was there in the afternoon, on a holiday.... I don't know if the products have already been sold or if there is a small variety depending on the place, which is quite small.",3 years ago
Dolce Pães & Cia,ChIJb_bpYnX4zpQRATGqUxzThF0,Bruna Nunes Rosa,3,"Missing products.
Bakery with incredible potential for the region it is in, however, little explored. Empty windows, the cold cuts are cut the way the attendant quotes and not the way we asked... sad! Because the place is perfect and we miss a good Bakery nearby.",2 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Ligia Otsubo,1,"Next to the Party Dress Fair. I bought a dress and while I was waiting for it to be ready, I was offered a coffee at this cafeteria. I would rather not have gone in there to drink it. Because it was 'free' I was super poorly attended. They grudgingly served a coffee, with the grim-faced attendant serving it. Unfortunate!",4 months ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Fábio Crispim,5,"Pleasant place, the dish is reasonable for the price, the rice was unsalted but the beans were delicious. Service is very good and always with a smile. I recommend!!",4 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Lívia Gorini,2,"We were poorly received, I went for lunch, I couldn't place the order at the table, it has to be at the counter and I had to pay before eating.
To top it all off, we found a piece of plastic from the pulp in one of the juices we ordered. We showed it to the attendant who reported the supposed 'owner or manager' of the establishment. She reacted very badly making faces and mouths. After that we observed that she found it in the kitchen to check what happened, but did not come to us to apologize or offer another option.
The snack bar is only really presentable, but I wouldn't recommend it to anyone.",3 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Victor Pinto,1,"Yuck!!
You get a coffee voucher when you buy the dress. If you order a cheese bread, it costs R$9. Coffee is only complimentary if you don't eat anything else.
Don't eat, not for paying, because it's really bad!!",4 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Alexandre Almeida,5,Nice place and delicious food. Both the escondidinho and the hamburger were very good. Yummy coffee. I had to go to the crowded Cashier to praise the meal. It was really good,5 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Eduardo Oliveira,5,"I loved the ground beef snack, traditional hot hole, crispy bread with well-seasoned meat, ideal amount of sauce and just the right amount of salt. Came here by chance but already intending to go back. Congratulations",5 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,Wilson Roberto Mutarelli,4,"Very clean, uniformed staff, well organized, with gel alcohol available, all wearing a mask. Snacks well done, juice on point, as requested.",2 years ago
Friends Cafe,ChIJm-Y-AmRYzpQRL3FtlulbrAg,T Exitto,1,"Good food, VERYOOOO Long, 1:40 to serve 3 snacks. If you need agility and go fast, opt for the savory ones.",6 years ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Alejandro Fiel Martínez,4,"Good plates, have executive menu around R$40. Have tables on a patio like space with a lot of plants and trees. The strange thing about this place is that is located close to a shopping and closes very early (7pm).",11 months ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Avraham Edery,3,"Mediocre, over priced and they also overcharged me for no reason.",a month ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Charles Rudd,5,Finally found a decent sized coffee in Brasil!,2 years ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Airan L. Safra,4,Really liked their croissant...,a month ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,scarletpimpernel,2,"a 2 stars review is as insulting as ‘bonitinho porém ordinário’.  let me elaborate better:
I love LPQ. it’s useless to think that all LPQ around the world can serve the same food: of course they are different: LPQ buenos aires serves unimpressive & nondescriptive  food. LPQ NY it’s very good, but not as good as LPQ washington, which is nevertheless just a shadow of the gorgeous LPQ le sablons in bruxelles. of course we are talking about bites & sweet treats, not haute cuisine; overpriced bites, a constant all over the world.
LPQ sao paulo began his history very badly with the pinheiros restaurant. then they opened in lots of shopping malls. the menu itself is interesting & offers the same good tartines they serve all over the world.  a very, very good salmon & avocado tartare. the sweet treats are less consistent but there’s a good pistachio tart. anyway the pastry in general is lackluster and sometimes not that fresh...
unfortunately, the shopping higienopolis restaurant is so shabby you could say it’s plainly run down. too bad becs it has a great garden. it’s a very charming old house which has a splendid little balcony on an internal patio, they do not open at all... the place is not that clean, the waiters lack basic training.
the worst: the food one day is good, the other is lame. they simply cannot keep the same standard of quality from one day to the other. it’s almost a roulette russe: you never know if the food is going to shoot or not... one day their hibiscus tea is great, the other is stale.  the mousse de chocolat can be so good you just cannot stop thinking when you can go back and have another one, then it becomes so tasteless & badly prepared you have to give it back to the waiter. coffee is an abomination: a matter of taste, but what is not subjective is that having coffee in a cup broken & dirty is plainly revolting.
the problem with this restaurant, since I’ve been in other LPQ in SP with no problems whatsoever, is there is no effective menagement here, nor the employees are effectively trained.
when you’re having your food at 9:15 pm (the restaurant closes at 10:00 pm) & the cleaning staff is already sweeping the floor around you, the only thing you can do is finish quickly, so the cloud of dust does not enter your mouth, leave & have coffee & dessert in the nearby mall.
to finish quietly your meal. & never come back.",3 years ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Staniel,4,"The building is a classic big house with a nice open space in front of it. It""s a good place to have a good breakfast carrying your family and dog.",2 years ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Marcelo F de Abreu,5,"Originated in Belgium, this international chain seems to maintain a good quality standard worldwide, offering a sort of refuge in several big cities — it being no different with their cozy Higienópolis unit, doubling as restaurant/café/bakery, that occupies a beautiful high ceilinged, antique house right next to the shopping center, with a nice outdoor seating area (nicer if it weren’t for the noise of traffic coming from the avenue).
Foccusing on fresh ingredients and organic produce, it""s a most welcome option for a healthier, lighter meal that is both generous in size and rather flavourful — rich salads and delicious panini options, among my favorites. I tend to forget that it is also a bakery where one can buy very good bread.
It’s their pastries, though, that keep me coming back — the Belgian chocolate tarte, the cheesecake, but above all, their pistachio cake that makes my mouth water as I write!",4 years ago
Le Pain Quotidien,ChIJ9-KThDtYzpQRkkwbcRJrwGk,Izabela Bonzanini,5,Great vegan food options. Torta vegana of chocolate is delicious. Great waiters. Cheers to the cook!,4 years ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Georges,5,"What a wonderful experience!!! I brought my family to have breakfast at Petite Patisserie and we were blown away by the quality of the food served, the attentiveness of the staff and the kindness of Chef Juliana, who despite being busy with orders, found the time to talk to us, ensuring that everything was up to her standards and that we were happy. The Eggs Benedict were perfect and my roast beef sandwich in ciabatta bread was delicious. The kids had waffles, pavlova and croissants, clearly enjoying it to the last bite. I will definitely be back and I recommend it wholeheartedly. 😍👍",7 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Alessandra Fernandez,5,Best cinnamon rolls ever <3,3 years ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Karen alves gaspar,5,"For lovers of a good cafe, wonderful sweets, well-stuffed pies and toasts, O Pettie is a great option to visit and taste all the best on the menu.

The space is beautiful and very well maintained, simple and polite service, the window is always beautiful and with wonderful sweets.

The venue still follows COVID-19 prevention measures, with alcohol in
70% gel on all tables for customers.

They do not have parking, but it is possible to park your car on the street, in addition to being close to bus and taxi stops, as well as other shops.

It is very worth knowing.",4 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Nathália Gianesini,5,"Amazing place!
A great option for cafes and brunches.
Many choices of pies, sweets and coffees.
Be sure to try the onion pie! I don't like onions and I love this pie!
Service has always been great too!",3 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Ricardo Amaral,5,"I always saw Petite Patisserie out of the corner of my eye as I flew by R. Dom Henrique Mourão so as not to miss the green light on R. Augusto Tolle (locals know what I'm talking about). One Saturday I decided to go there and visit the pastry shop that I only knew in passing. And it was a literally sweet surprise! Starting with the cozy and very well decorated environment, the very tasteful crockery where the cakes and other confectionery delicacies are served. It's an exaggeration to say that the best sweets and cakes in our neighborhood are served there, maybe, but they are among the tastiest, most elaborate and well-made - without a doubt. Not to mention the savory part, which I won't go on for too long because it's going to become textão. With attentive and friendly service and first-class products, Petite is a place I always return to.",5 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Andressa Gonçalves,5,"Think of a nice, beautiful and cozy little place. I went for lunch with my girlfriends and we loved the experience, the food was delicious and beautifully presented. The sweets, besides being wonderful, are to be eaten with your eyes. I want to go back to try the menu for the whole week!",2 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Juliana Gama,3,"The products deserve a 5! The service, however...disappoints! I've been a customer for some time, and I've never had a positive experience in this sense (with all the people who attended me, without exception) yes, I insist on returning, because in fact, the quality of the products is great. But, the lack of tact, skill and sympathy in dealing with the public is impressive! Such virtues are not always innate, the effort to develop them, yes!",6 months ago
Petite Patisserie,ChIJ59d5yl73zpQRagP7VTI7P6E,Erica Altieri,5,"I went for a brief coffee and found the space to be nice and pleasant.
To eat I ordered a cheese bread and a ham and cheese croissant. Both came piping hot! The cheese on the croissant was deliciously melted.
There are several hot chocolate options but I chose a more traditional one ☕
I found everything tasty and the dishes chosen in good taste.
Attentive service and served with care.

I recommend!",a year ago
