position,title,place_id,data_id,data_cid,rating,reviews,price,type,address,latitude,longitude,open_state,description,thumbnail
15,Sabor No Prato - Cachorro Quente No Prato,ChIJA70FQngDz5QRl-tU8JuvsBI,0x94cf03784205bd03:0x12b0af9bf054eb97,1346769372870667159,4.2,66.0,,Hot dog restaurant,"R. Veneza, 781 - Jardim Isaura, Santana de Parnaíba - SP, 06516-055, Brazil",-23.4838266,-46.8946572,Open ⋅ Closes 2 AM,,https://lh5.googleusercontent.com/p/AF1QipPTmx_Nw9MffdGYzloDp7IwF-csTz7Mp4XOof0C=w80-h142-k-no
16,Dog Da Gi,ChIJISegND_HyJQROzCcsOzww70,0x94c8c73f34a02721:0xbdc3f0ecb09c303b,13674037792992931899,4.7,65.0,,Hot dog restaurant,"R. Roberto Bueno Teixeira, 577 - Jardim São Marcos, Campinas - SP, 13082-255, Brazil",-22.8465296,-47.1152491,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipPZr5LF5F4mb3XS21J7qN7N0dSgBXXTN5Yg3MH7=w133-h92-k-no
17,Rock Dog,ChIJ4xQSy5dDJ5URpys5ONQIGqc,0x95274397cb1214e3:0xa71a08d438392ba7,12040946261297802151,4.8,683.0,$,Hot dog restaurant,"Av. Prof. Milton Leite da Costa - Canasvieiras, Florianópolis - SC, 88054-230, Brazil",-27.4320142,-48.460242,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipN096a7qRaUl79Y2h_gMZ1NFcJ8Upepi5Va6Bmq=w80-h142-k-no
18,Tio Dé - Cachorro Quente,ChIJyyPmqGeR35QRorvtVh_dJ7c,0x94df9167a8e623cb:0xb727dd1f56edbba2,13197760359704673186,4.6,677.0,$,Hot dog restaurant,"R. Pres. Nereu, 820 - Centro, Ituporanga - SC, 88400-000, Brazil",-27.422481,-49.601641,Closed ⋅ Opens 1:30 PM,,https://lh5.googleusercontent.com/p/AF1QipMskCKZ5mqN_cHHbkGxkVdOuhXe6EAvRXQ8W0B5=w223-h92-k-no
19,Hot Dog Número 1,ChIJhy8-YHp9y5QR85fyk0BNN1U,0x94cb7d7a603e2f87:0x55374d4093f297f3,6140461556698355699,4.5,263.0,,Hot dog restaurant,"Praca Dom Bosco, 26 - Avenida, Itajubá - MG, 37504-038, Brazil",-22.428701,-45.4649287,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipMtbM2KWoAN-dZlLbyTVLxqnDsS0Q2w-bprqBCL=w80-h106-k-no
20,D'Ale Food Truck,ChIJQ60KPyyw3pQRC3t_-zfGWm8,0x94deb02c3f0aad43:0x6f5ac637fb7f7b0b,8023943629858896651,4.9,208.0,$,Hot dog restaurant,"Av. José Vieira, 2099 B - América, Joinville - SC, 89204-110, Brazil",-26.2864336,-48.8435435,Closed ⋅ Opens 7 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipORbgv-bZs6zUIF_bQOJW1445ZH0x7sik54toki=w138-h92-k-no
1,Master Dog,ChIJR5L_cZG3yJQRacX2mu0UF08,0x94c8b79171ff9247:0x4f1714ed9af6c569,5699046864200320361,4.4,324.0,,Hot dog restaurant,"Av. Nelson Ferreira de Souza, 25 - Jardim Florence, Campinas - SP, 13059-031, Brazil",-22.9368286,-47.161479,Closed ⋅ Opens 7 PM,,
2,Home's Hot Dog,ChIJxRbIw4AFvpQRNl-mmVfZQ1E,0x94be0580c3c816c5:0x5143d95799a65f36,5855762910774976310,4.7,112.0,,Hot dog restaurant,"Av. Pedro de Tolêdo, 879 - Promissão, SP, 16370-000, Brazil",-21.5401475,-49.8558968,Closed ⋅ Opens 6 PM,,
3,A&d Hot Dog,ChIJq_HaEiyUmQARlVamND7obLg,0x99942c12daf1ab:0xb86ce83e34a65695,13289251954332423829,3.4,8.0,,Hot dog restaurant,"Av. Afonso Salles, 2 - Aldeia da Prata, Itaboraí - RJ, 24858-556, Brazil",-22.78032,-42.9361121,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=merho7_YJo3CUOJIqDIS1Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=50.25816&pitch=0&thumbfov=100
4,Ki Dog ( Hot Dog E Lanches ),ChIJtyTZtFynyZQRYifgzVMJj2s,0x94c9a75cb4d924b7:0x6b8f0953cde02762,7750423739268867938,3.8,20.0,,Hot dog restaurant,"R. José Ângelo Volponi - Jacutinga, MG, 37590-000, Brazil",-22.2722788,-46.608944,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipNpCzEy4ADLJszNSz53BWv5M6di5ofC_mOkxAsm=w163-h92-k-no
5,Pappa Dog,ChIJwyuuK1-bmAARaFaWy0_3OQI,0x989b5f2bae2bc3:0x239f74fcb965668,160431183838467688,4.5,270.0,$$,Hot dog restaurant,"R. Barão de Santa Helena, 165 - Granbery, Juiz de Fora - MG, 36010-520, Brazil",-21.7647867,-43.3444937,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipO2YgAM8NhJykFFEUmd0YAR2-m0RqLaEIcyuG83=w122-h92-k-no
6,Prime Dog,ChIJoTXCO4VZzpQRbG-KklWaC68,0x94ce59853bc235a1:0xaf0b9a55928a6f6c,12613344873702649708,4.5,6905.0,$$,Hot dog restaurant,"Rua Vergueiro, 1960 - Vila Mariana, São Paulo - SP, 04104-000, Brazil",-23.579563,-46.6399544,Open ⋅ Closes 3:30 AM,"Simple stop for burgers, juices & fries. Hot dogs, burgers, juices, plus varied vegetarian options at a casual curbside snack bar & patio.",https://lh5.googleusercontent.com/p/AF1QipMV7fO2IB8uO-da9pCc1SuVi5c3wv2SEuLSjzyZ=w163-h92-k-no
7,Du Chef Hot Dog E Hamburguer,ChIJQbgchgvj3JQRxgBCGByf2uc,0x94dce30b861cb841:0xe7da9f1c184200c6,16706840710699155654,4.8,52.0,,Hot dog restaurant,"R. Carlos Dietzsch, 675 - Portão, Curitiba - PR, 80330-000, Brazil",-25.471024,-49.3009543,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipMvYGdowkdS6A4EcuQXnQd14AV5M2jtzQWRnPcH=w138-h92-k-no
8,Braguinha Lanches,ChIJt5tmkS7R7JQRwx_7bX_GlLk,0x94ecd12e91669bb7:0xb994c67f6dfb1fc3,13372531444178165699,4.8,428.0,$,Hot dog restaurant,"Av. Morangueira, 553 - Zona 7, Maringá - PR, 87030-300, Brazil",-23.4077097,-51.9306771,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipNuo4INAYknzcYTia_ReITn0Nuv_kSEBo_UfLfV=w80-h106-k-no
9,Urias Lanches,ChIJ___vsh3X7JQRQtXVuioNb84,0x94ecd71db2efffff:0xce6f0d2abad5d542,14875122571402401090,4.8,266.0,$,Hot dog restaurant,"Av. Brasil, 6546 - Zona 05, Maringá - PR, 87015-280, Brazil",-23.4266229,-51.9651683,Closed ⋅ Opens 6:30 PM,,https://lh5.googleusercontent.com/p/AF1QipMnWR-far_Rj1RSYnBILMQPkiejmAweuSaLz1nr=w80-h142-k-no
10,Space hot dog,ChIJI1J4PxalyJQRoRHy9a7r0SA,0x94c8a5163f785223:0x20d1ebaef5f211a1,2364930416029340065,4.3,70.0,,Hot dog restaurant,"Av. Jânio Quadros - Centro, Monte Mor - SP, 13190-000, Brazil",-22.9500302,-47.3053778,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipNlL7A4fUU5qNj_9yXlolxNq799sazITNCWtdTl=w80-h142-k-no
11,Stop Dog,ChIJAQDQZgGot5QRnbJIwb7mhPM,0x94b7a80166d00001:0xf384e6bec148b29d,17547403755103236765,4.6,67.0,$,Hot dog restaurant,"R. dos Pardais, 192 - Santa Hérnia 2, Monte Santo de Minas - MG, 37958-000, Brazil",-21.1831142,-46.9700898,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipOJ75uMmCKspIyxOwkATaDLVoe-yqQn1CupK39P=w163-h92-k-no
12,Au-Au,ChIJ07cEqgrk3JQRjw7YF7bBrRM,0x94dce40aaa04b7d3:0x13adc1b617d80e8f,1418002445519818383,4.4,7495.0,$$,Hot dog restaurant,"Alameda Dr. Carlos de Carvalho, 990 - Bigorrilho, Curitiba - PR, 80430-180, Brazil",-25.4346039,-49.2845761,Open ⋅ Closes 4 AM,,https://lh5.googleusercontent.com/p/AF1QipP6Xe_zUiUsUKPY-rkGpabe7qH43NiVvrLf6kz7=w163-h92-k-no
13,Sikorski Lanches,ChIJAQfPt--x3pQRD6xC8Xf0Ly0,0x94deb1efb7cf0701:0x2d2ff477f142ac0f,3256089851598121999,4.6,423.0,$,Hot dog restaurant,"R. Albano Schmidt, 4326 - Comasa, Joinville - SC, 89228-042, Brazil",-26.2804066,-48.8109144,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipPAMjZMOpeI-hoSUiYjlMisf-xz0etJYT7tCmwn=w163-h92-k-no
14,Big Dog,ChIJcVllfWXM2JQRuNMx2h0_uxI,0x94d8cc657d655971:0x12bb3f1dda31d3b8,1349741910774895544,4.4,2095.0,,Hot dog restaurant,"Rua José Eugênio Müller, 328 - Vila Operaria, Itajaí - SC, 88303-161, Brazil",-26.9054422,-48.6699031,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipM0RjcZ5TLIWno1FHdD45VCrq_nsYyqmQBmI_0s=w138-h92-k-no
15,"Gostosinho, Lanches/ Hot Dog. Catanduva",ChIJJZJ7ePkevJQRN0z59iP2xDs,0x94bc1ef9787b9225:0x3bc4f623f6f94c37,4306837778000858167,4.5,31.0,,Hot dog restaurant,"Rua: JOAO DALTO 418 Giordano, Conj. Hab. Prof. Giordano Mestrinelli, Catanduva - SP, 15803-261, Brazil",-21.1323826,-48.9933379,Closed ⋅ Opens 5 PM,,
16,Fast Dog,ChIJV2Ajj3-D6ZQR8WkD5yjfquk,0x94e9837f8f236057:0xe9aadf28e70369f1,16837515523645467121,5.0,3.0,,Hot dog restaurant,"Avenida Horácio Klabin 315, espaço superior, Centro, Telêmaco Borba - PR, 84261-000, Brazil",-24.3256155,-50.6225494,Open ⋅ Closes 10:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNq6JEMHmzbrkMv591iq4NYRDiEDtT8gNLYrWPU=w80-h106-k-no
17,Vai com Dog,ChIJry5Gw_Tx3JQRXfVfqs5dgpM,0x94dcf1f4c3462eaf:0x93825dceaa5ff55d,10629161212750853469,5.0,1.0,,Hot dog restaurant,"Rua Rutildo Pulido, 545A - Cajuru, Curitiba - PR, 82990-516, Brazil",-25.4654786,-49.1924765,Open ⋅ Closes 11:30 PM,,https://lh5.googleusercontent.com/p/AF1QipOJ2IQeqFLM9xhrrZ0BOCIPQzqi1i4ADxLdoMUO=w92-h92-k-no
18,Oh My Dog!,ChIJEYD4I281zJQRC1JSEEvTh_4,0x94cc356f23f88011:0xfe87d34b1052520b,18340860326839472651,,,,Hot dog restaurant,"Av. das Letras, 1210 - Vila Branca, Jacareí - SP, 12301-330, Brazil",-23.2639959,-45.9438887,,,https://lh5.googleusercontent.com/p/AF1QipNaXHXUIYlTrMGwP_2VrpeXv7IJEzngVsnU1q5u=w95-h92-k-no
19,Beliscão Lanches,ChIJ7aeBDPri3JQRZooSv2fqOdg,0x94dce2fa0c81a7ed:0xd839ea67bf128a66,15580742117173135974,4.5,1442.0,$$,Hot dog restaurant,"R. Raul Pompéia, 377 - loja 04 - Cidade Industrial de Curitiba, Curitiba - PR, 81240-000, Brazil",-25.47743,-49.3343623,Open ⋅ Closes 11 PM,,https://lh5.googleusercontent.com/p/AF1QipPlwpoDD_w_JNehZRDiaHy8nXmgiA4ytTKDicnZ=w80-h106-k-no
20,DOG's Lanches,ChIJ8VizPW7dypQRm-kDEfR9ucw,0x94cadd6e3db358f1:0xccb97df41103e99b,14751960541639731611,4.5,6.0,,Hot dog restaurant,"R. Antônio Sandy, 306 - Lot. Bela Vista, Três Corações - MG, 37412-372, Brazil",-21.6890935,-45.2453358,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipM-6XvSxcjnPdkqxZDb2HgSwNmEfA3jMQWxB2qz=w80-h106-k-no
1,Hot Pork,ChIJ4dYJz05YzpQRiekbWvNbtMk,0x94ce584ecf09d6e1:0xc9b45bf35a1be989,14534342998178392457,4.5,5233.0,$,Hot dog restaurant,"R. Bento Freitas, 454 - República, São Paulo - SP, 01220-000, Brazil",-23.5459459,-46.6457056,Opens soon ⋅ 12 PM,"Casual stop for hot dogs & ice cream. Hot dogs, draft beer & ice cream at a simple counter-serve spot with stools on the sidewalk.",https://lh5.googleusercontent.com/p/AF1QipMsjbw0hQaVMq091sjcuJLl9xcsSYc990cr1wUE=w80-h142-k-no
3,Chic-Dog,ChIJOScIQvymsJQRsytk5whPnwU,0x94b0a6fc42082739:0x59f4f08e7642bb3,405129391147068339,4.5,462.0,$,Hot dog restaurant,"Av. Prof. Moacir Viêira Coelho, 3789 - Res. Nosso Lar, Franca - SP, 14407-362, Brazil",-20.5043353,-47.406159,,,https://lh5.googleusercontent.com/p/AF1QipMYtxUIzI1pe1fKo1ObVa6_V0NKNqQw0FoQ7cQR=w122-h92-k-no
4,Alekao,ChIJEctjOFf_zpQRcdsMGY1eikQ,0x94ceff573863cb11:0x448a5e8d190cdb71,4938863901468842865,4.7,1300.0,$$,Hot dog restaurant,"Av. Leão Machado, 100 - KL45 - Jaguaré, São Paulo - SP, 05328-020, Brazil",-23.5477538,-46.7573982,Open ⋅ Closes 10 PM,,https://lh5.googleusercontent.com/p/AF1QipNhj5vfinC-K7eQJrIj_wJ-c6G6K-nEnvXohcfi=w80-h106-k-no
7,Dog do Bunitim,ChIJgVXnXJyosJQR7a9x4B282o8,0x94b0a89c5ce75581:0x8fdabc1de071afed,10365804328852238317,4.6,1299.0,,Hot dog restaurant,"Av. Champagnat, 2449 - Jardim Veneza, Franca - SP, 14403-050, Brazil",-20.549602,-47.397051,Closed ⋅ Opens 5:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNmTCpksgeOl_m7jIuAcTFrDlXBGeRilwp77RMa=w163-h92-k-no
8,Lu Hot Dog Bragança,ChIJYUZuAC_KzpQRr22fxQXEvbw,0x94ceca2f006e4661:0xbcbdc405c59f6daf,13600241978798206383,4.5,169.0,$,Hot dog restaurant,"R. João Franco, 778 - Parque Brasil, Bragança Paulista - SP, 12906-210, Brazil",-22.9397338,-46.5474419,Closed ⋅ Opens 7:30 PM,,https://lh5.googleusercontent.com/p/AF1QipO10qIyBlzJgRFkmG40mffghxEiH3K7SBWZYA7s=w80-h106-k-no
10,Hot Dog do Jaiminho ASSIS,ChIJea2_o-05lZQRqPSDVsn8DVo,0x949539eda3bfad79:0x5a0dfcc95683f4a8,6489120579780867240,4.8,219.0,,Hot dog restaurant,"R. Humberto de Campos, 956 - Vila Clementina, Assis - SP, 19802-092, Brazil",-22.6667234,-50.430196,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipMUgi6LMXCklMbmBTc55i68gAvZMCNg7yw6Suzp=w122-h92-k-no
11,Alemão lanches,ChIJh8LizK5LzJQRwr9R1vBFZ2Y,0x94cc4baecce2c287:0x666745f0d651bfc2,7378943415159996354,4.9,835.0,$$,Hot dog restaurant,"R. Cap. Raul Fagundes, 950 - Monte Castelo, São José dos Campos - SP, 12215-030, Brazil",-23.1883695,-45.8742111,Closed ⋅ Opens 5:10 PM,,https://lh5.googleusercontent.com/p/AF1QipPlkwFHzaAP54Oml5ZPclZtfsbAvSp7mVQfKRKt=w204-h92-k-no
13,Chico Lanches E Hot-Dog Carnes Artesanais,ChIJg_YX1RH5zJQRrPpJju5cALM,0x94ccf911d517f683:0xb3005cee8e49faac,12898411512448285356,4.6,64.0,,Hot dog restaurant,"R. Mariano Moreira, 286 - Jardim Santa Cruz, Taubaté - SP, 12080-400, Brazil",-23.0275561,-45.5511039,Open ⋅ Closes 11:30 PM,,https://lh5.googleusercontent.com/p/AF1QipOuomcL1MHfTXoTu4FIh_Lsp0ckrrSNFsjUKHjR=w137-h92-k-no
14,Monster Dog - Piracicaba Un. Saldanha,ChIJ7Uv_4eYxxpQRt__d_EVduWI,0x94c631e6e1ff4bed:0x62b95d45fcddffb7,7113819641584943031,4.5,299.0,,Hot dog restaurant,"R. Saldanha Marinho, 2006 - Alemães, Piracicaba - SP, 13416-257, Brazil",-22.7238211,-47.6343494,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipNRiUW9kD6v_KasDIARRSGaZagtg3OSLx0Pxe_5=w139-h92-k-no
15,Mister Dog (993247873),ChIJkeBNQWSAyJQRz935aFfUhiY,0x94c88064414de091:0x2686d45768f9ddcf,2776139692208938447,4.2,273.0,$,Hot dog restaurant,"Av. Dr. Fabrício Vampré, 192 - Jardim Piratininga, Limeira - SP, 13484-323, Brazil",-22.5603895,-47.4157405,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipM_n6Awoimg2CLG2PRwynsysemEYRhUVMY52oyQ=w80-h106-k-no
16,Chicao Hot Dog,ChIJ98-aYksblZQRIuEBZXv1Rxg,0x94951b4b629acff7:0x1847f57b6501e122,1749636890581131554,4.5,85.0,,Hot dog restaurant,"R. Bahia, 07 - Vila Gammon, Paraguaçu Paulista - SP, 19700-000, Brazil",-22.4277683,-50.5810703,Closed ⋅ Opens 7 PM,,https://lh5.googleusercontent.com/p/AF1QipOOC9xk8lAbITYwQR-OXaKA7rJyFD95L3sUHDao=w80-h142-k-no
17,Mister Dog - Virgílio,ChIJ20uh-4nMxZQRAlnrHyGr_wI,0x94c5cc89fba14bdb:0x2ffab211feb5902,216079465894861058,4.6,1127.0,$,Hot dog restaurant,"Av. Darcí Viêira, 1654 - Centro, Itapetininga - SP, 18200-310, Brazil",-23.5896384,-48.0406858,Open ⋅ Closes 1 AM,,https://lh5.googleusercontent.com/p/AF1QipOBL7QwS-VKywtohIMkMgSaPqJ7J6eJRn5GvL37=w108-h92-k-no
19,Cids Dog,ChIJ95ZFQyV3uJQRGjo3-AtGmh4,0x94b87725434596f7:0x1e9a460bf8373a1a,2205151984774232602,4.8,982.0,$,Hot dog restaurant,"R. 7 de Setembro, 1987 - Centro, São Carlos - SP, 13560-570, Brazil",-22.0159166,-47.8910839,Open ⋅ Closes 2:30 PM ⋅ Reopens 6:30 PM,,https://lh5.googleusercontent.com/p/AF1QipPy-8fNrzG522e7naiGgXZ60RPUFeLLj78Ubgli=w163-h92-k-no
20,Mr. Feltz,ChIJ_f7kMdSbyJQRHDD32t2N-Tc,0x94c89bd431e4fefd:0x37f98ddddaf7301c,4033410925287911452,4.8,610.0,,Hot dog restaurant,"R. Florindo Cibin, 293 - Vila Medon, Americana - SP, 13465-230, Brazil",-22.7488694,-47.3356712,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipPZGKVTbb8hcNc_e6-iZ27-FN-4HOqdyoeh8hTA=w122-h92-k-no
4,Fabuloso Hot Dog,ChIJNWEXr4i32JQROm_Vm57mJBA,0x94d8b788af176135:0x1024e69e9bd56f3a,1163308172662107962,4.5,684.0,$$,Snack bar,"300, Centro, Balneário Camboriú - SC, 88330-640, Brazil",-26.9883233,-48.6381875,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipOLDk2UPQ-64sqoFZV0h3BfFv4gsnZmi4ODiDBa=w80-h106-k-no
5,Dogão Osasco,ChIJTSS3hiD_zpQR9eZzr9TYdis,0x94ceff2086b7244d:0x2b76d8d4af73e6f5,3131928998871033589,4.4,10.0,,Hot dog restaurant,"Av. Osvaldo Costa - Vila Menck, Osasco - SP, 06288-040, Brazil",-23.5046688,-46.7665306,Closed ⋅ Opens 5:45 PM,,https://lh5.googleusercontent.com/p/AF1QipMjQOi-5MLT1RxA2q4Du9BRu-q0i1vS_gtwryX9=w163-h92-k-no
6,Chic Dog,ChIJocnPs2OnsJQRgPJ7VITUEV8,0x94b0a763b3cfc9a1:0x5f11d484547bf280,6850490173025415808,4.6,312.0,,Snack bar,"Av. Chico Júlio, 3830 - Vila Chico Julio, Franca - SP, 14405-252, Brazil",-20.5177816,-47.4079376,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipM0AyMtoGtQ5LgGFWHzz4yVAMnTQU3YKhKWUStz=w80-h106-k-no
7,Império Dogueria,ChIJEY3BLZnJzJQRZNlDmcuhQBk,0x94ccc9992dc18d11:0x1940a1cb9943d964,1819632145279474020,4.8,15.0,,Hot dog restaurant,"Av. São José, 153 - Centro, Lorena - SP, 12600-560, Brazil",-22.7358081,-45.1221499,Closed ⋅ Opens 7:30 PM Sun,,https://lh5.googleusercontent.com/p/AF1QipOJsiTTkcPsp3joYKdvyjygqqzXDUrCdeW4xJuP=w92-h92-k-no
8,The Dog Pub,ChIJ78ASICdozpQR7cNbYrQxBG0,0x94ce68272012c0ef:0x6d0431b4625bc3ed,7855458300855043053,4.6,76.0,$,Hot dog restaurant,"R. Arujá, 1073 - Vila Curuca, Santo André - SP, 09291-250, Brazil",-23.6455577,-46.513887,Closed ⋅ Opens 8 PM,,https://lh5.googleusercontent.com/p/AF1QipPmHH1b629HitGTs-sB3f4G1GAVczkThPL7JwaR=w163-h92-k-no
10,JP.HOTDOGS,ChIJy5Zo_rwHz5QRsVHord2rqMY,0x94cf07bcfe6896cb:0xc6a8abddade851b1,14314880384190927281,5.0,10.0,,Snack bar,"R. Gaudêncio Barbosa, 174 - Jardim Julieta, Itapevi - SP, 06653-440, Brazil",-23.5476968,-46.9239434,Closed ⋅ Opens 5 PM,,https://lh5.googleusercontent.com/p/AF1QipP8-W2zm-byE9gGeYwSxdkKXhbbuuz4MP-ACWdI=w80-h106-k-no
11,Disney Lanches Cachorro Quente (Maurício),ChIJyYDyiFtuvJQR7jXZmdrRbQg,0x94bc6e5b88f280c9:0x86dd1da99d935ee,607372261579109870,4.8,420.0,$,Hot dog restaurant,"R. Cel. Francisco Nogueira, 77 - Patrimonio de São João Batista, Olímpia - SP, 15400-000, Brazil",-20.738276,-48.9134449,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipOWNEAgqIVk-cQEun-QPcdoQ1xgc_Zp3JMxZYrZ=w80-h106-k-no
12,Arnaldo's,ChIJgX1lv1xD65QRQDBrtZTl0i0,0x94eb435cbf657d81:0x2dd2e594b56b3040,3301953903677616192,4.7,5191.0,$,Hot dog restaurant,"Av. Bandeirantes, 55 - Vila Ipiranga, Londrina - PR, 86010-020, Brazil",-23.3216534,-51.1625366,Closed ⋅ Opens 5:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNa7cUbSLTvqObEeJkk1X_jqjjEf4uRFfOe7DD0=w80-h106-k-no
13,Muvuca Lanches e Hot Dogs,ChIJM9auYhmnsJQRk96OjBSwVq8,0x94b0a71962aed633:0xaf56b0148c8ede93,12634479406938513043,4.5,614.0,$$,Hot dog restaurant,"R. José Pereira Lima, 1020 - Jardim Portinari, Franca - SP, 14407-096, Brazil",-20.4994218,-47.4168099,Open ⋅ Closes 5 AM Sun,,https://lh5.googleusercontent.com/p/AF1QipOlsXXLMQvNANwboWnJH2xH2cmMZi6Y75GnZCX8=w80-h98-k-no
14,Dona Angela Superdog,ChIJbdUNnfF3uJQRF24y7inLkhU,0x94b877f19d0dd56d:0x1592cb29ee326e17,1554528202346622487,5.0,10.0,,Restaurant,"Av. Dr. Carlos Botelho, 1600 - Centro, São Carlos - SP, 13560-250, Brazil",-22.0116259,-47.8947135,Open ⋅ Closes 10 PM,,https://lh5.googleusercontent.com/p/AF1QipP_AUUOpKFaFa0tv-elASTB5_6glGTH9ivj-xQE=w86-h92-k-no
15,JULINHO HOT DOG,ChIJX1y_WwcRwpQRDQyLMxvD6WU,0x94c211075bbf5c5f:0x65e9c31b338b0c0d,7343615189000588301,5.0,19.0,,Fast food restaurant,"Rua Felicindo Barrio Trigo, 655, Arapoti - PR, 84990-000, Brazil",-24.1413878,-49.83345,Closed ⋅ Opens 6 PM,,https://lh5.googleusercontent.com/p/AF1QipM7gy8E5v9P-GDMxbid54CQrUzzccglXS4nsYME=w116-h92-k-no
16,Toninho Lanches,ChIJ6-cqhw6msJQRQ5gJv7fxDfw,0x94b0a60e872ae7eb:0xfc0df1b7bf099843,18162438643741464643,4.6,329.0,$,Hot dog restaurant,"R. Mato Grosso, 1030 - Jardim Seminario, Franca - SP, 14401-390, Brazil",-20.5263966,-47.3779364,Closed ⋅ Opens 6:45 PM,,https://lh5.googleusercontent.com/p/AF1QipNyc0qgBJAdxe3Uq5x4AvsX6SZDbawpOaBLYqTb=w169-h92-k-no
17,Mek Japa sao jose do rio preto,ChIJ-U2KtoGtvZQRXKjjefdTkUE,0x94bdad81b68a4df9:0x419153f779e3a85c,4724649806455351388,4.6,580.0,$,Hong Kong style fast food restaurant,"Rua Silva Jardim 3050 (food, Centro, São José do Rio Preto - SP, 15010-060, Brazil",-20.812373,-49.381183,Open 24 hours,,https://lh5.googleusercontent.com/p/AF1QipORHC9E7itDbHgyHpeYvmpMmMi6C3WN3gXLNJwN=w92-h92-k-no
18,Quick Dog Lanches,ChIJfwqFJ_6U3pQR7tcQVUvJACU,0x94de94fe27850a7f:0x2500c94b5510d7ee,2666352304790231022,4.5,1083.0,$$,Restaurant,"Av. Mal. Floriano Peixoto, 170 - Centro, Jaraguá do Sul - SC, 89251-150, Brazil",-26.4807419,-49.0809764,Closed ⋅ Opens 5:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNyrQ6qI5Vea2pVr4sU34G-ybThVq6VrIXU-Yj4=w163-h92-k-no
19,Lanchonete Ed Dog,ChIJoRzf5qGuxZQRmlXqlAEQ-Ow,0x94c5aea1e6df1ca1:0xecf8100194ea559a,17075415586154632602,4.3,391.0,$$,Hot dog restaurant,"R. Cônego Francisco Ribeiro, 570 - Centro, São Miguel Arcanjo - SP, 18230-000, Brazil",-23.8770124,-47.9964489,Open ⋅ Closes 12 AM,,https://lh5.googleusercontent.com/p/AF1QipM7PkqGzL0Db0Op7j-CLwOAugUgz_Dmag6S6bCW=w80-h142-k-no
20,Santo Suco Hamburgueria e Hotdogueria,ChIJV0hvxp5jzZQRxpSSQp2O_Uk,0x94cd639ec66f4857:0x49fd8e9d429294c6,5331574339954447558,4.4,732.0,$$,Hamburger restaurant,"Praça Diógenes Ribeiro de Lima, 699 - Lojas 10 e 11, Centro, Caraguatatuba - SP, 11660-170, Brazil",-23.622001,-45.4081459,Closed ⋅ Opens 4 PM,,https://lh5.googleusercontent.com/p/AF1QipNaVfm72lxp5OqtkuFpi3REzY4jawSv2QNjUZRS=w163-h92-k-no
1,Lanches do Chaves,ChIJ7QbNYlmTogARU1-RPnWBajg,0xa2935962cd06ed:0x386a81753e915f53,4065203954216165203,5.0,9.0,,Snack bar,"São João Nepomuceno, MG, 36680-000, Brazil",-21.5377113,-43.0113348,,,
2,Zezão Lanches,ChIJzdFSD-dDlpQReNyb9dVzP94,0x949643e70f52d1cd:0xde3f73d5f59bdc78,16014646162738633848,4.2,229.0,,Snack bar,"Avenida Luiz Pereira Barreto, 728, Centro, Bairro das Bandeiras, Araçatuba - SP, 16015-525, Brazil",-21.2134525,-50.4382646,Closed ⋅ Opens 7 PM,,
3,Podrão Chic,ChIJscA6Zt7cmwAR_qZdjFrA-uE,0x9bdcde663ac0b1:0xe1fac05a8c5da6fe,16283538897845987070,3.6,10.0,,Clothing store,"Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brazil",-23.0095603,-43.4414586,Closed ⋅ Opens 5 PM,,
