,title,place_id,username,rating,description,images,date
995,Coffee Story,ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Amanda Pascoal Alves,5,"O café é temático, todo decorado com itens do desenho Toy Story... Pedimos woodyccino (vem com um soldadinho de brinde), burrata (massa artesanal) e um sanduíche campanha (pão artesanal)... Tudo muito gostoso! As mesas ficam para o lado de fora, tem poucos lugares (isso é um ponto negativo aos finais de semana, se chegar tarde pode ser que fique sem lugar para sentar), mas eu amei o lugar, o espetáculo fica por conta dos bonecos Woody, Buzzlightyer, Sr. Cabeça de Batata e a Jessy que chegam para animar o ambiente! Eles são divertidos, brincam com as crianças que ficam doidinhas quando eles chegam, puxam a família para a farra com os pequenos, tiram fotos, enfim... top demais! Vale ressaltar, são bonecos bonitos, realmente parecem os do desenho (pq tem uns que vc encontra em evento que são feios que dói, fantasia estranha) kkkkk

Se você tem filhos, ama Café, ama o Toy Story e curte muita diversão com os bonecos, não deixe de ir ao Coffee Story.

Meu filho não para falar no Buzz e quer voltar lá de qualquer jeito!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPfZB17CcNdlkSvhsQy2ZG4GRz5es29IqZJnOw3=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN99NfNQrM7IyOoF-ZyhnqexxKmD1M1gguWHEW3=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOqb4DVHUBFcKk2e8XLWioj3XeH7rdsmay2Rdrb=w150-h150-k-no-p'}]",a year ago
996,Coffee Story,ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Vagner Moro,4,"O local é bem pequeno porém agradável com o atendimento um pouco perdido em horários de pico.
Em alguns dias e horários a atração é comandada por bonecos da Toy Store que ajuda a alegrar a criançada.
Cafés gostosos, experimentei o Cappuccino com Doce de Leite achei um pouco doce de mais, mas deu para ver que utilizam produtos de qualidade, no caso do Doce de Leite vi que era Aviação uma excelente marca, opções de doces e Salgados também.
Rabanada gostosa. Preços justos para o que servem.
Vale a pena conhecer para quem estiver na região.
Se quiserem ir somente para comer a sugestão é ir em horários que não tem a atração pois fica muito tumultuado.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjVTbNhBbZ7p7jk-1_ilpH2wmy8jtry4YxS1cB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN_9BM1dHVPPNHsjnsyH1ktRX0a3jblO2RFiz66=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMN_t0ZD6CoHUgthcg3N3N4vZJ4WZnJ35iiqEsI=w150-h150-k-no-p'}]",a year ago
997,Coffee Story,ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Jade Boscolo,3,"Sai confusa,as fotos da fachada são de outro local,pelo visto mudaram de endereço só esqueceram de trocar.
O espaço reduzido,embaixo de um prédio.

Terça a tarde,espaço com apenas uma mesa sendo utilizada,vazio!
Para nosso Pequeno foi ótimo, que se sentiu bem a vontade para andar.
A decoracao bonitinha,mas tímida,encantaram-o.
Atendimento muito simpático e educado,todos mto cordiais.Ofereceram cadeirao umas 3 vezes e foram mto gentis com nosso bebê!

Os lanches impecáveis!Cafés e chás gostosos.
Lojinha enxuta com os toys e de café Wolf. Percebemos uma movimentação grande da equipe inclusive com computadores em mesa parecendo reunião.Nao atrapalhou experiência,mas foi estranho.

Senti falta desse colorido do Toy story no cardápio que foi servido com uma de lanchonete qualquer e louças normais nada mto divertido.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPoRqrTINCkj1XTo2ehh9n8VKXT9tUwtUzj8X6k=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP9xfu1SyyXBUWVATd-YZVFCMVVwB7s7j6M1yuc=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOaTn5chc_5ZN0ZriN8rBU9w5YeuoNpSwIwJvQn=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPGA75m97xP_yUtxzcH68XljpRCTxcX7h2QlYMy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM5cAm32P8-En6od_CZeBk3jfMZHDqoRGvHAGFf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPvpVLrrkMB7Y6FX_S7lHulkKtVbe6HyozT4_vo=w150-h150-k-no-p'}]",7 months ago
998,Coffee Story,ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Ednara Silva,5,"Eu me senti dentro do próprio filme. O atendimento foi espetacular.O Woodycino é maravilhoso e o pão com fermentação natural também! Pena que é longe da minha casa, eu certamente frequentaria mais vezes 😍

Ahh, e se para os adultos é uma experiência incrível, imagina só para as crianças 💙","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMyLbwn1EESwfp4823mYRvpeUPYv8fmMCXY5LCu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMfgyRnD326TbdfsnnAumcfULf9i6ZEeAie9fNt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMX9Z2Luibemka4_RlW20Hi4kZXZvctVlvmyL4H=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP-YMvIJQ532f25M4fUoxhROLxdwJEky2Yxpbl9=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNUrajcxXkrZOCmW0QwNEdnWJoD7U8ZjWVRE3pj=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNGp2SdU4ayZnpD1WGwDCkYRcCkJ7ToBe37Tn08=w150-h150-k-no-p'}]",7 months ago
999,Coffee Story,ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Maiara Menezes,5,"Local com acessibilidade, ótimo atendimento, bem decorado, trilha sonora jovial e comida muito bem feita. Gastei R$ 77,00 com uma ciabatta 3 queijos, um frappé e um expresso duplo.
O banheiro tem trocador para bebês, porta larga e vaso acessível.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM6nWmbJejUPx-Hwt6ojJU2QcdGz4GDp32N0ybf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOxLZHLltBULAI9vrCBIRJiVOIYOA8WBvyM3g2v=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMuTuYoyTIlNUJLMfmA69eWNLFpcAwfD6Ol3PBm=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP59EXyMOL889N9fqjJPiDZ4U82OPwYZ00LY2zf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtcU3nWte3OJmfqHw2_3SBABS_hHeQvwve4lGu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNEGTVP7oRHmxizkzT1tOx5wK-LHDCrTs-Cp7pF=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOfNyRvxFFgca2v_PjxuaO7S0H8IYdJHwRH4gGH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNAw1Qx3iji7f_SNBDCdLBj_pUkA82gvSXMOvfI=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLepVHtM-WOR78TIAKtmtvxbLc6A78KHINVUUY=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNpFBFDJs8DP4aIzIrWuUN6cr2dfwlQT56SdZQy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO945JGzhWdl_5tNZRA1XgayJtys0Jm9RML0Mzx=w150-h150-k-no-p'}]",2 months ago
1000,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Arcelia Gallardo,5,Addicted to their milk chocolate which they make themselves. They have won many international awards and they are worth the visit. They also sell a lot of their products in St. Marche grocery stores.,,4 years ago
1001,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Eduardo Roque,5,Show!,,4 years ago
1002,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Guto Nunes,5,"Lugar pequeno mas muito acolhedor. Tomei o melhor chocolate quente do mundo, servido no copo feito com massa de cookie, como acompanhamento experimentei o bombom de jabuticaba - de outro mundo! Recomendo e voltarei mais vezes. Ah, o atendimento foi muito bom também! ☺️✨","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipODz4f4cI6xKl2owhpfAnQNZn-3uvx0fqlWkoa-=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMYWtOHwBCfUHtktrrTwa-neO2MoDv_-5lb1INC=w150-h150-k-no-p'}]",7 months ago
1003,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,André Favarão,5,"Comer chocolates da Gallette é uma experiência única.

Com certeza uma das melhores chocolaterias!

Sabores variados, diferenciados e bastante saborosos.

Atendimento impecável e loja com ambiente bastante agradável!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNXypyjs3Jv66s_0UA6CgdgZzqokaImUnQWxQ3-=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOireWggLXCnuLTice-ryeCgg1ipQn35_g8HlQx=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP9v6dI6J3I2WYtW8m9nDIyosh-9XR7wKMwhz6F=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPbGJHVDVIIwr4pa-hv4K28ML2HIeOOOOlHwSY5=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM8nCXE9E1HALRMSz2NIeDBR6wdzyKGB2x7ivTL=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP5ScOYyKPEE4bDEq3VndrdH1seGP1pzHtkoeCH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPVWOHA0AGHSb0g8DOSdZy-XrmLq9uPZ6SAKcOf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO6KiQ195aI74JiMiFNyD0nFrniOa10d_FaMNa8=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNRCXerY17KjJUiWR__SeesG8gAv6WKQRvYtsxl=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMOR2aSbmntukt39HscQWrKQ9Lj1MmWvJ942_8I=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOVFLqQEdEKHgUBGDrKn_X23vG6F8PoWEnIbl5w=w150-h150-k-no-p'}]",2 years ago
1004,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Neide Pimentinha,5,"Genteeeee...que lugar gostoso no mais puro sentido da palavra. Gostoso o ambiente, as atendentes, e principalmente os produtos.
Amei tudo, tudo.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPm1vN9YyOXM7UsHB4jskRJQLwhZIRMNLmFYCJA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMGxxXPRaAL_wYLhPdvgOuwdz4lEYmLsAUE3KrH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMNzmlXoi0AnMxrvt-1-5eQVoeb0wmSPnZTigTR=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOkGtU9oYu5BxKRUs7-1E5vrdO1MZ43Ls7ueMiY=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMSInzRmBhe9PoNnHdGTPPBQJpM12CjWTrIGeGU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMaCY4-fFRL15uHWXkDb6J--6C9-TTdmfsa3m2x=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMae_qbiWcWy3MfjNT4oHy0cXHRxiFly-Xl-X9w=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNfn1YnEq4kKU4k0u7RNOT6pjThoQP5QiyNGsBJ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMtSfe154iBa8ub0W2DdMe27hysRVPgk_9fyUn6=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN65HPyEf-ZBLZLSzq17V5mQwqC7qiEPzOnjdYZ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPcqJBsbb0pmGUfFhiybdRHPQOc0GYPpIEE7ujJ=w150-h150-k-no-p'}]",a year ago
1005,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Lugares Top10,5,"Você vai amar..... é um festival de delícias feitas com muito zelo, correta manipulação, cuidados de todas as maneiras, atitudes grandes, conscientização. Eles tem uma preocupação com a sustentabilidade e com as pessoas - como comprar de  fornecedores que comprovadamente não use mão de obra escrava e infantil - que faz a gente se sensibilizar e refletir mais de que marcas estamos comprando e se há essa preocupação também...","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMnWHtCeTLlo-v7uA7ALMb4IYkBmJifMjupn6a6=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMSMbjSdtUa_gSE4WkO6M8skl6MNdMQJ0HKebvf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQavDVcEJsSt_jM0WJOA1dwS2Z1QvwaslbrUWD=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMrOSdTpQPcN9tDkucrJgpF7hZkA90lt1dsSLNK=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMVwRD4gRzgTk1tVUSeWvnn4kFCcCjmpjw54h6p=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNIhJDmF8d6KYywdYWN78ZjibA48TMwUcyE6Bq-=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOAlFXdAHWaklovBhikbZAwHp1CKYwr-67PAssS=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM_yhduyKK3UgaeFPAOTqFtadymdmelCZXXtuEL=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM0N0Abap3JRtV9pCbe3BIQYILRZNBIfhZ_OHRs=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOGoQtJzDPNYeooN9WTDjOegbmsVfr4kMj7rorW=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPImTQabyl6Jud8aY3Z03GsUmZgNc4S56AMo2VX=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNvuGe3yOUDpt8C4OrB2adMOwepRNrayPMTvV8y=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN0PKtsgb27qwsFkjekhhzUSZDM9AjL37EUVztm=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN1ICXszvHvI_Mzci-3h2RqEmRqQdxzcX686LCU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMs0Xn6CEc5qm7OUUBpYfdizy974JiEXUz_ewU7=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPzpE2iSu7mO6qNKwHu2ZL0AUmf4ZVV7QW6RPFR=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO0TzLaXRxkDbSqaO0-0prGdt3UmREXLJ_6tqSu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOhjkWwlDEt08e_h1xEyee18aXpqsZZrPYqKMIa=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNyyu57cqHXU1zvavbhJ0xgFK8PHYjtXQsMUxSR=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipODdaj8cW8tjPgW68rBvQhNFIiqsHd1vbBCZNus=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN462S72Mvagg4Lg3hhAt4cR4nmSKrtTHMbXtjU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOd6n4FbXP3o1YvRdnNioXMqE3FLlLwLNzhn6Hy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOnVQ5DroqgB9-p2eCuO7bV1pG6SQuOTzYE_ckS=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP_Gtb2XQ1MXjgsJczq2MCwdClOXNez7ZC0da60=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPfOGEcZIYtEa5qTr9gxuAyfK7bf4RX84tr_AUT=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPtGXQBIEP8p7D7nDJt-lVRg5Gkc9Web79KMUbO=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMUjXz-r-2kQxHqdgN0DtyHoP48EX7JOOxGjQ1J=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM0DeNkr2GPJ__RRzsArXGdosfhqBbv2BRr4nhZ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNNGzEChLko7C9p2HI0SM3LKUi601dIFZEB8nnR=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMkBCt9m1rW6fdpGvMDhSZrv7Qw_9JI2wXyLdWN=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOOX9x6CXlh9gKm92gjhzQhMVvyX4VOyg9BYVOL=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNdbUAmqlzKcDgABfpzjLewXgm0p23W4_W2Mwvn=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOx9hQPNQ2B1Yghrrcs9Xzkc5_HLJ5Fd-iymOuu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOnQO-b8Hvrvsf6Gj0N7UCF7uz1txBejV4U35bs=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM9uvowLx5ZT_7Pyd3p9Rg3YOGpvMpY0OZftDOA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP6WLYAgB7cUCWCBzb7An1CIZ52Wn70C4p0RTdH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOdkwPfIX_uUOceKuXFhVGFYSOUerpaQ8wLnViH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMi4vZjj97oZXwyveCSGyNxRnHvXY4DEilX8pLB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMUqhSUQNwRVyVrIj4dG0WJVra-7xlBLBcIXQps=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM4wWe-Uav4TRxwfyb7pgYjXxU9Eq373Czqx6UE=w150-h150-k-no-p'}]",5 years ago
1006,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Paulo S Jasnievski,5,Atendimento super bacana e chocolates maravilhosos.....os melhores do Brasil...vale a pena ir conhecer e provar as várias opções de chocolates e bombons. Fora as tortas e bolos...tudo de bom...👏🏻👏🏻👏🏻,,4 months ago
1007,Gallette Chocolates,ChIJM23eI7X3zpQRqqF4ngu2tus,Lucas Bertholin,5,"Muito bom, adorei o lugar e os produtos. Os chocolates têm uma qualidade ótima",,3 months ago
1008,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Jessica Kwak,4,"It""s a nice coffee shop, tho it could use of a more various menu of coffee.",,6 years ago
1009,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Eduardo Hong,5,"Good mood, nice place to chitchat",,4 years ago
1010,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Fernando Frizzatti,5,Best velvet cake in the city,,6 years ago
1011,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Elias Lemes,5,Top.,,3 years ago
1012,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Maria Silva,4,"Lugar aconchegante, atendentes super simpáticas e os pratos bem servidos e gostosos.

O meu preferido de lá é a carne louca com salada acompanhado de suco de abacaxi com hortelã 🤍

Só não curti muito o bolo que pedi de sobremesa.

De resto, a experiência foi boa 😊","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP_9Y-HBbTgguqtOeMNAD0Yio76YprVCTpEJOjz=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLxxRU1pyWpdIwrf7pqTPaMcDlfJQ5aWEDgEbp=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPUWWKG9kDYltvWjNUOV_KkBbijI18hXjRN_x1D=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPf-Wd_nSiMYaaC8eqYZHDnU3_8uwzon-0qvnSn=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMkPjsK43ED0sQEZSbGLLv5nI9ajLa6RIhAgjnl=w150-h150-k-no-p'}]",a year ago
1013,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Lucas Costa,5,Achei um ambiente muito agradável. A torta de morango que eu comi tava sensacional. Um lugar para você ficar de boas tomando seu cafezinho em paz ☮️✌️,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOqwgkGBb7Yi6xyFzumTrIUmECxUBRrHPStDsmj=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMD8lqc9_gIl0O3p_kJCjqEFkChy1ajjzTS57Ck=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNBuO0tMWmuiyINeR6qFb4WC0VSEN16Ncmfg2yy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPpdWlUYblFiPmCjRIcJBBbfHsBTGth6nVc9PkC=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPuHqIKnkYE44a2UK8hxW7hH8uE4GyvOz0PS2Iy=w150-h150-k-no-p'}]",8 months ago
1014,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Thaís Camargo,5,"Atendimento incrível, comida maravilhosa. Um cantinho de paz no meio do bom retiro, me surpreendeu demais.
Pedi um toast de salmão defumado + salada, uma água com gás e uma fatia de cheesecake, gastei R$52,00. O valor foi super justo.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPtR1yc1cnD-nU8FNcV8iH39_U29amEpbH-VkFe=w150-h150-k-no-p'}],2 months ago
1015,Béni Coffee House,ChIJH2pObGdYzpQRXIJ8SIG2S1Y,Carina Fernandes,2,"O bolo é gostoso, o café é bom, o ambiente é bonito e aconchegante, o cardápio é bem variado, mas o atendimento é péssimo.
Sentamos e ficamos esperando ser atendidas, tentei chamar um garçom mas ele nem olhou pro lado. Levantei e fui até o balcão já que pelo jeito não seríamos atendidas ali, e tinha que pagar na hora. Não acho isso prático, já que se você tá tomando um cafézinho tranquilo e depois quer pedir alguma coisa você não vai querer levantar de novo só pra pedir e sacar a carteira quantas vezes for. Eu teria pedido um chá a mais se não fosse por isso. Quando entregaram o café, silenciosamente, ele veio com um bulezinho de porcelana que não explicaram o que era, parecia que era pra adoçar.
Não voltaria, atendimento muito arrogante, e bolo e café é o que não falta em Sampa.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMzfXvmIJwuMexqLhbs5f0f4VGoPnH0fs8xWsDe=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgi6_WAZATMFD9NxVzxiu-OWDP7Rb5bWcoi7b8=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipORiKSBZ4S12vq6Vicx-q3ELGmpxTlmQxatgp5y=w150-h150-k-no-p'}]",5 years ago
1016,ZUD Café,ChIJpydZ5j5YzpQR1V_gNLyvHV4,Fernando Takai,4,"Really good service, with nice staff and GREAT food.

Oh and they are pet friendly :)",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM1qplMZsjCWmexc5poDd9uMQI_YReDCzr2D99y=w150-h150-k-no-p'}],7 months ago
1017,ZUD Café,ChIJpydZ5j5YzpQR1V_gNLyvHV4,David Wainwright,5,"A delightful and highly recommended café. The staff are very friendly and helpful. The coffee is truly delicious, especially the espresso. Wow! There is a choice of freshly roasted Brazilian beans and your can buy ungrounded freshly roasted beans from the shop. The seating is very relaxing and the WiFi is good. Come here for the amazing specialty coffee. Come here for a cosy and relaxing chat with your friends. Come here to work. It""s cool, it""s trendy, and I like it.",,a year ago
