Estabelecimento_Nome,Palavra,Frequencia
Cá entre nós Café - Cafeteria em São Paulo,juice,1
Cá entre nós Café - Cafeteria em São Paulo,pleasant,1
Cá entre nós Café - Cafeteria em São Paulo,paulo,1
Cá entre nós Café - Cafeteria em São Paulo,top,1
Cá entre nós Café - Cafeteria em São Paulo,marks,1
Cá entre nós Café - Cafeteria em São Paulo,bread,1
Cá entre nós Café - Cafeteria em São Paulo,apple,1
Cá entre nós Café - Cafeteria em São Paulo,pie,1
Cá entre nós Café - Cafeteria em São Paulo,carrot,1
Cá entre nós Café - Cafeteria em São Paulo,cake,1
Sapore Expresso Máquina para Café,bad,1
Sapore Expresso Máquina para Café,service,5
Sapore Expresso Máquina para Café,camila,1
Sapore Expresso Máquina para Café,love,1
Sapore Expresso Máquina para Café,sell,1
Sapore Expresso Máquina para Café,terrible,2
Sapore Expresso Máquina para Café,keep,1
Sapore Expresso Máquina para Café,customer,1
Sapore Expresso Máquina para Café,afterwards,1
Sapore Expresso Máquina para Café,assessment,1
Sapore Expresso Máquina para Café,first,2
Sapore Expresso Máquina para Café,month,2
Sapore Expresso Máquina para Café,customers,1
Sapore Expresso Máquina para Café,horrible,1
Sapore Expresso Máquina para Café,failure,1
Sapore Expresso Máquina para Café,check,1
Sapore Expresso Máquina para Café,emails,1
Sapore Expresso Máquina para Café,days,1
Sapore Expresso Máquina para Café,without,1
Sapore Expresso Máquina para Café,type,1
Sapore Expresso Máquina para Café,notice,1
Sapore Expresso Máquina para Café,email,1
Sapore Expresso Máquina para Café,protested,1
Sapore Expresso Máquina para Café,ticket,1
Sapore Expresso Máquina para Café,thursday,1
Sapore Expresso Máquina para Café,employee,2
Sapore Expresso Máquina para Café,able,1
Sapore Expresso Máquina para Café,help,1
Sapore Expresso Máquina para Café,one,1
Sapore Expresso Máquina para Café,arrived,1
Sapore Expresso Máquina para Café,yet,1
Sapore Expresso Máquina para Café,according,1
Sapore Expresso Máquina para Café,another,1
Sapore Expresso Máquina para Café,answered,1
Sapore Expresso Máquina para Café,treating,1
Sapore Expresso Máquina para Café,experience,1
Sapore Expresso Máquina para Café,know,2
Sapore Expresso Máquina para Café,prefer,1
Sapore Expresso Máquina para Café,name,1
Sapore Expresso Máquina para Café,really,1
Sapore Expresso Máquina para Café,frustrated,1
Sapore Expresso Máquina para Café,still,1
Sapore Expresso Máquina para Café,contract,1
Sapore Expresso Máquina para Café,fulfill,1
Sapore Expresso Máquina para Café,call,1
Sapore Expresso Máquina para Café,cell,1
Sapore Expresso Máquina para Café,phone,1
Sapore Expresso Máquina para Café,would,2
Sapore Expresso Máquina para Café,made,1
Sapore Expresso Máquina para Café,difference,1
Sapore Expresso Máquina para Café,company,2
Sapore Expresso Máquina para Café,choice,1
Sapore Expresso Máquina para Café,result,1
Sapore Expresso Máquina para Café,opinion,1
Sapore Expresso Máquina para Café,recorded,1
Sapore Expresso Máquina para Café,next,1
Sapore Expresso Máquina para Café,stars,2
Sapore Expresso Máquina para Café,already,1
Sapore Expresso Máquina para Café,suspicious,1
Sapore Expresso Máquina para Café,notes,2
Sapore Expresso Máquina para Café,hey,1
Sapore Expresso Máquina para Café,happened,1
Sapore Expresso Máquina para Café,right,1
Sapore Expresso Máquina para Café,turn,1
Sapore Expresso Máquina para Café,great,2
Sapore Expresso Máquina para Café,high,1
Sapore Expresso Máquina para Café,quality,2
Sapore Expresso Máquina para Café,products,2
Sapore Expresso Máquina para Café,employees,1
Sapore Expresso Máquina para Café,always,2
Sapore Expresso Máquina para Café,available,2
Sapore Expresso Máquina para Café,super,3
Sapore Expresso Máquina para Café,well,2
Sapore Expresso Máquina para Café,trained,1
Sapore Expresso Máquina para Café,apart,1
Sapore Expresso Máquina para Café,excellent,1
Sapore Expresso Máquina para Café,helpful,1
Sapore Expresso Máquina para Café,recommend,4
Sapore Expresso Máquina para Café,everyone,1
Sapore Expresso Máquina para Café,appreciates,1
Sapore Expresso Máquina para Café,coffee,4
Sapore Expresso Máquina para Café,machines,1
Sapore Expresso Máquina para Café,wow,1
Sapore Expresso Máquina para Café,nominated,1
Sapore Expresso Máquina para Café,imagine,1
Sapore Expresso Máquina para Café,everything,1
Sapore Expresso Máquina para Café,perfect,1
Sapore Expresso Máquina para Café,product,1
Sapore Expresso Máquina para Café,congratulations,1
Sapore Expresso Máquina para Café,beasts,1
Sapore Expresso Máquina para Café,attended,1
Sapore Expresso Máquina para Café,best,2
Sapore Expresso Máquina para Café,ever,1
Sapore Expresso Máquina para Café,thank,1
Sapore Expresso Máquina para Café,machine,2
Sapore Expresso Máquina para Café,buy,1
Sapore Expresso Máquina para Café,attentive,1
Sapore Expresso Máquina para Café,fast,1
Sapore Expresso Máquina para Café,far,1
Sapore Expresso Máquina para Café,concerned,1
Sapore Expresso Máquina para Café,guys,1
Sapore Expresso Máquina para Café,fantastic,1
Sapore Expresso Máquina para Café,unbeatable,1
Sapore Expresso Máquina para Café,value,1
Sapore Expresso Máquina para Café,money,1
Sapore Expresso Máquina para Café,loved,1
Sapore Expresso Máquina para Café,went,1
Sapore Expresso Máquina para Café,recommendation,1
Sapore Expresso Máquina para Café,friend,1
Sapore Expresso Máquina para Café,pleased,1
Sapore Expresso Máquina para Café,worth,1
Sapore Expresso Máquina para Café,knowing,1
Sapore Expresso Máquina para Café,thousand,1
Sapore Expresso Máquina para Café,espresso,1
Padaria Lareira,wonderfully,1
Padaria Lareira,bakery,1
Padaria Lareira,lunch,3
Padaria Lareira,buffet,1
Padaria Lareira,time,1
Padaria Lareira,huge,1
Padaria Lareira,many,1
Padaria Lareira,options,1
Padaria Lareira,salad,1
Padaria Lareira,meat,1
Padaria Lareira,one,1
Padaria Lareira,little,2
Padaria Lareira,crowded,1
Padaria Lareira,rush,1
Padaria Lareira,hour,1
Padaria Lareira,since,1
Padaria Lareira,looking,1
Padaria Lareira,place,2
Padaria Lareira,finish,1
Padaria Lareira,report,1
Padaria Lareira,good,2
Padaria Lareira,tablet,1
Padaria Lareira,power,1
Padaria Lareira,charge,1
Padaria Lareira,coffee,2
Padaria Lareira,perfect,1
Padaria Lareira,delicious,1
Padaria Lareira,food,2
Padaria Lareira,friendly,1
Padaria Lareira,staff,1
Padaria Lareira,products,1
Padaria Lareira,excellent,2
Padaria Lareira,high,1
Padaria Lareira,price,1
Padaria Lareira,top,1
Padaria Lareira,variety,1
Padaria Lareira,service,2
Padaria Lareira,slow,1
Padaria Lareira,nice,1
Padaria Lareira,ambience,1
Padaria Lareira,snacks,1
Padaria Lareira,expensive,1
Padaria Lareira,worthy,1
Padaria Lareira,customer,1
Padaria Lareira,poor,2
Padaria Lareira,u,1
Padaria Lareira,want,1
Padaria Lareira,draw,1
Café no Jardim,amazing,2
Café no Jardim,loved,1
Café no Jardim,place,11
Café no Jardim,super,4
Café no Jardim,cozy,2
Café no Jardim,several,2
Café no Jardim,environments,2
Café no Jardim,pity,1
Café no Jardim,rainy,1
Café no Jardim,weather,1
Café no Jardim,outdoor,2
Café no Jardim,area,1
Café no Jardim,open,1
Café no Jardim,widely,1
Café no Jardim,used,1
Café no Jardim,enjoyed,1
Café no Jardim,mushroom,1
Café no Jardim,empanada,1
Café no Jardim,artisan,1
Café no Jardim,bread,3
Café no Jardim,cappuccino,1
Café no Jardim,oat,1
Café no Jardim,milk,1
Café no Jardim,chocolate,1
Café no Jardim,brioche,1
Café no Jardim,husband,1
Café no Jardim,also,1
Café no Jardim,really,1
Café no Jardim,liked,1
Café no Jardim,grape,2
Café no Jardim,cuca,1
Café no Jardim,tasted,1
Café no Jardim,found,2
Café no Jardim,green,1
Café no Jardim,juice,1
Café no Jardim,little,3
Café no Jardim,weak,1
Café no Jardim,without,3
Café no Jardim,much,1
Café no Jardim,flavor,3
Café no Jardim,already,1
Café no Jardim,want,1
Café no Jardim,go,1
Café no Jardim,back,1
Café no Jardim,try,2
Café no Jardim,options,2
Café no Jardim,lack,1
Café no Jardim,information,1
Café no Jardim,opening,1
Café no Jardim,hours,1
Café no Jardim,social,1
Café no Jardim,media,1
Café no Jardim,treat,1
Café no Jardim,impeccable,1
Café no Jardim,service,4
Café no Jardim,decoration,2
Café no Jardim,makes,2
Café no Jardim,great,8
Café no Jardim,food,2
Café no Jardim,well,3
Café no Jardim,executed,1
Café no Jardim,drink,1
Café no Jardim,aperol,1
Café no Jardim,delicious,1
Café no Jardim,ambient,1
Café no Jardim,music,1
Café no Jardim,tables,1
Café no Jardim,surrounded,1
Café no Jardim,wonderful,1
Café no Jardim,garden,5
Café no Jardim,north,2
Café no Jardim,zone,2
Café no Jardim,gained,1
Café no Jardim,lot,1
Café no Jardim,ahhh,1
Café no Jardim,pet,2
Café no Jardim,friendly,3
Café no Jardim,strongly,1
Café no Jardim,recommend,2
Café no Jardim,visit,1
Café no Jardim,love,1
Café no Jardim,indoors,1
Café no Jardim,outdoors,1
Café no Jardim,decor,2
Café no Jardim,excellent,1
Café no Jardim,drinks,2
Café no Jardim,desserts,1
Café no Jardim,highlight,2
Café no Jardim,cuka,1
Café no Jardim,tartlets,1
Café no Jardim,exceptional,1
Café no Jardim,big,1
Café no Jardim,met,1
Café no Jardim,cat,1
Café no Jardim,capuccino,1
Café no Jardim,sweetheart,1
Café no Jardim,caveat,1
Café no Jardim,goes,1
Café no Jardim,value,1
Café no Jardim,high,1
Café no Jardim,live,1
Café no Jardim,close,2
Café no Jardim,pass,1
Café no Jardim,often,1
Café no Jardim,intimate,1
Café no Jardim,atmosphere,1
Café no Jardim,attracted,1
Café no Jardim,today,1
Café no Jardim,went,1
Café no Jardim,see,2
Café no Jardim,exceeded,1
Café no Jardim,expectations,1
Café no Jardim,lovely,1
Café no Jardim,stylish,1
Café no Jardim,left,1
Café no Jardim,happy,1
Café no Jardim,know,1
Café no Jardim,authorship,1
Café no Jardim,attracts,1
Café no Jardim,truth,1
Café no Jardim,proposal,3
Café no Jardim,made,1
Café no Jardim,always,1
Café no Jardim,told,1
Café no Jardim,gringo,1
Café no Jardim,friends,1
Café no Jardim,city,1
Café no Jardim,obvious,1
Café no Jardim,beauty,1
Café no Jardim,like,5
Café no Jardim,rio,1
Café no Jardim,janeiro,1
Café no Jardim,discovered,1
Café no Jardim,cafe,2
Café no Jardim,secret,1
Café no Jardim,unlikely,1
Café no Jardim,street,1
Café no Jardim,long,1
Café no Jardim,life,1
Café no Jardim,congratulations,1
Café no Jardim,ambience,1
Café no Jardim,project,1
Café no Jardim,highly,1
Café no Jardim,located,1
Café no Jardim,old,1
Café no Jardim,townhouse,1
Café no Jardim,interiors,1
Café no Jardim,tasty,1
Café no Jardim,coffee,2
Café no Jardim,cheese,2
Café no Jardim,coconut,1
Café no Jardim,banana,1
Café no Jardim,pie,1
Café no Jardim,slow,1
Café no Jardim,worth,1
Café no Jardim,enjoying,1
Café no Jardim,calmly,1
Café no Jardim,rushing,1
Café no Jardim,nice,2
Café no Jardim,looking,1
Café no Jardim,grandma,1
Café no Jardim,house,3
Café no Jardim,vintage,1
Café no Jardim,style,1
Café no Jardim,quite,1
Café no Jardim,staff,1
Café no Jardim,lunch,1
Café no Jardim,day,1
Café no Jardim,one,2
Café no Jardim,option,1
Café no Jardim,menu,2
Café no Jardim,others,1
Café no Jardim,pies,1
Café no Jardim,quiches,1
Café no Jardim,salad,1
Café no Jardim,vegan,1
Café no Jardim,bowl,1
Café no Jardim,friend,1
Café no Jardim,master,1
Café no Jardim,discovering,1
Café no Jardim,oases,1
Café no Jardim,find,1
Café no Jardim,different,1
Café no Jardim,peaceful,1
Café no Jardim,serene,1
Café no Jardim,welcoming,1
Café no Jardim,environment,1
Café no Jardim,good,3
Café no Jardim,soul,1
Café no Jardim,heart,1
Café no Jardim,frequency,1
Café no Jardim,differentiated,1
Café no Jardim,cultured,1
Café no Jardim,taste,2
Café no Jardim,beautiful,1
Café no Jardim,people,1
Café no Jardim,kind,1
Café no Jardim,polite,1
Café no Jardim,part,1
Café no Jardim,clearly,1
Café no Jardim,rare,1
Café no Jardim,thing,1
Café no Jardim,coffees,1
Café no Jardim,juices,1
Café no Jardim,teas,1
Café no Jardim,soft,1
Café no Jardim,honestly,1
Café no Jardim,wo,1
Café no Jardim,miss,1
Café no Jardim,reflect,2
Café no Jardim,foods,1
Café no Jardim,ways,1
Café no Jardim,eat,1
Café no Jardim,losing,1
Café no Jardim,pleasure,1
Café no Jardim,table,1
Café no Jardim,snacks,3
Café no Jardim,tried,1
Café no Jardim,spectacular,1
Café no Jardim,sit,1
Café no Jardim,talk,1
Café no Jardim,healthier,1
Café no Jardim,cakes,1
Café no Jardim,prepared,1
Café no Jardim,presented,1
Café no Jardim,iced,1
Café no Jardim,tea,1
Café no Jardim,quiet,1
Café no Jardim,safe,1
Café no Jardim,neighborhood,1
Café no Jardim,metro,1
Café no Jardim,easy,1
Café no Jardim,park,1
Café no Jardim,region,1
Café no Jardim,deserved,1
Café no Jardim,alternative,1
Café no Jardim,extreme,1
Café no Jardim,café,1
Café no Jardim,jardim,1
Café no Jardim,visited,1
Café no Jardim,become,1
Café no Jardim,customer,1
Café no Jardim,changes,1
Café no Jardim,better,1
Café no Jardim,afternoon,1
Café no Jardim,snack,1
Café no Jardim,concept,1
Bakery La Brunet,breakfast,1
Bakery La Brunet,excellent,4
Bakery La Brunet,incredible,1
Bakery La Brunet,variety,1
Bakery La Brunet,products,1
Bakery La Brunet,also,1
Bakery La Brunet,found,1
Bakery La Brunet,real,1
Bakery La Brunet,gem,1
Bakery La Brunet,independendent,1
Bakery La Brunet,violonist,1
Bakery La Brunet,playing,1
Bakery La Brunet,classical,1
Bakery La Brunet,music,1
Bakery La Brunet,eveyone,1
Bakery La Brunet,pleasant,1
Bakery La Brunet,experience,2
Bakery La Brunet,food,4
Bakery La Brunet,sandwich,1
Bakery La Brunet,could,1
Bakery La Brunet,little,1
Bakery La Brunet,bit,1
Bakery La Brunet,juicy,1
Bakery La Brunet,taste,1
Bakery La Brunet,service,3
Bakery La Brunet,fast,2
Bakery La Brunet,trade,1
Bakery La Brunet,cost,1
Bakery La Brunet,x,1
Bakery La Brunet,benefit,1
Bakery La Brunet,good,4
Bakery La Brunet,asked,1
Bakery La Brunet,sandwiches,1
Bakery La Brunet,disappointing,1
Bakery La Brunet,dry,1
Bakery La Brunet,great,1
Bakery La Brunet,desserts,1
Bakery La Brunet,room,1
Bakery La Brunet,improvement,1
Bakery La Brunet,ok,2
Bakery La Brunet,location,1
Bakery La Brunet,convenient,1
Bakery La Brunet,house,1
Bakery La Brunet,looks,1
Bakery La Brunet,soup,1
Bakery La Brunet,pastry,1
Bakery La Brunet,nice,2
Bakery La Brunet,clean,1
Bakery La Brunet,atmosphere,1
Bakery La Brunet,prices,1
Bakery La Brunet,quite,1
Bakery La Brunet,expensive,1
Bakery La Brunet,top,1
Bakery La Brunet,really,1
Jacques Café,atmosphere,1
Jacques Café,amazing,2
Jacques Café,remembering,1
Jacques Café,great,3
Jacques Café,places,1
Jacques Café,london,1
Jacques Café,view,1
Jacques Café,mountain,1
Jacques Café,topped,1
Jacques Café,vip,1
Jacques Café,greetings,1
Jacques Café,staff,1
Jacques Café,cakes,1
Jacques Café,chocolates,1
Jacques Café,loved,1
Jacques Café,trip,1
Jacques Café,food,2
Jacques Café,awesome,1
Jacques Café,go,2
Jacques Café,cozy,1
Jacques Café,place,4
Jacques Café,affordable,1
Jacques Café,menu,1
Jacques Café,options,1
Jacques Café,fits,1
Jacques Café,perfectly,1
Jacques Café,romantic,1
Jacques Café,dates,1
Jacques Café,nice,2
Jacques Café,good,2
Jacques Café,service,2
Jacques Café,excellent,1
Jacques Café,coffee,2
Jacques Café,dessert,1
Jacques Café,need,1
Jacques Café,improve,1
Jacques Café,quality,1
Jacques Café,cheesecake,1
Jacques Café,worth,1
Jacques Café,try,1
Jacques Café,confused,1
Jacques Café,names,1
Jacques Café,aside,1
Jacques Café,spot,1
Jacques Café,breakfast,1
Jacques Café,one,1
Jacques Café,kind,1
Jacques Café,experience,1
Jacques Café,must,1
Jacques Café,visit,1
Coffee Story,one,3
Coffee Story,best,2
Coffee Story,theme,1
Coffee Story,story,5
Coffee Story,coffee,4
Coffee Story,shop,2
Coffee Story,sao,1
Coffee Story,paulo,1
Coffee Story,amazing,2
Coffee Story,pizza,1
Coffee Story,options,2
Coffee Story,including,3
Coffee Story,vegetarian,1
Coffee Story,vegan,1
Coffee Story,delicious,4
Coffee Story,coffees,3
Coffee Story,aromatic,1
Coffee Story,served,2
Coffee Story,mouth,1
Coffee Story,watering,1
Coffee Story,frappé,2
Coffee Story,frappe,1
Coffee Story,nutella,1
Coffee Story,well,3
Coffee Story,decorated,3
Coffee Story,details,1
Coffee Story,cups,1
Coffee Story,café,2
Coffee Story,everything,2
Coffee Story,themed,3
Coffee Story,lots,1
Coffee Story,succes,1
Coffee Story,wishes,1
Coffee Story,highly,1
Coffee Story,recommended,1
Coffee Story,must,1
Coffee Story,visit,2
Coffee Story,kid,1
Coffee Story,friendly,3
Coffee Story,wonderful,2
Coffee Story,place,7
Coffee Story,staff,1
Coffee Story,great,3
Coffee Story,explain,1
Coffee Story,unfortunately,1
Coffee Story,experience,3
Coffee Story,disappointing,1
Coffee Story,saw,2
Coffee Story,photos,2
Coffee Story,cafe,2
Coffee Story,decided,1
Coffee Story,go,6
Coffee Story,check,1
Coffee Story,nothing,1
Coffee Story,like,6
Coffee Story,expected,1
Coffee Story,decor,1
Coffee Story,leaves,1
Coffee Story,lot,2
Coffee Story,desired,1
Coffee Story,service,5
Coffee Story,confusing,1
Coffee Story,small,3
Coffee Story,think,1
Coffee Story,tables,3
Coffee Story,inside,2
Coffee Story,rest,1
Coffee Story,outside,2
Coffee Story,companies,1
Coffee Story,parking,1
Coffee Story,prices,2
Coffee Story,also,1
Coffee Story,average,1
Coffee Story,really,2
Coffee Story,cappuccino,2
Coffee Story,bread,3
Coffee Story,catupiry,1
Coffee Story,imitate,1
Coffee Story,cubes,1
Coffee Story,letters,1
Coffee Story,numbers,1
Coffee Story,noticed,2
Coffee Story,need,1
Coffee Story,repairs,1
Coffee Story,chair,1
Coffee Story,sat,1
Coffee Story,broken,1
Coffee Story,another,2
Coffee Story,thing,1
Coffee Story,menu,2
Coffee Story,qrcode,1
Coffee Story,items,1
Coffee Story,toy,4
Coffee Story,ordered,1
Coffee Story,woodyccino,1
Coffee Story,comes,1
Coffee Story,little,5
Coffee Story,soldier,1
Coffee Story,gift,1
Coffee Story,burrata,1
Coffee Story,handmade,2
Coffee Story,pasta,1
Coffee Story,campaign,1
Coffee Story,sandwich,1
Coffee Story,tasty,1
Coffee Story,seats,1
Coffee Story,negative,1
Coffee Story,point,1
Coffee Story,weekends,1
Coffee Story,arrive,3
Coffee Story,late,1
Coffee Story,may,1
Coffee Story,sit,1
Coffee Story,loved,1
Coffee Story,show,1
Coffee Story,account,1
Coffee Story,woody,1
Coffee Story,dolls,4
Coffee Story,buzzlightyer,1
Coffee Story,potato,1
Coffee Story,head,1
Coffee Story,jessy,1
Coffee Story,liven,1
Coffee Story,atmosphere,1
Coffee Story,fun,3
Coffee Story,play,1
Coffee Story,kids,2
Coffee Story,crazy,1
Coffee Story,bring,1
Coffee Story,family,1
Coffee Story,party,1
Coffee Story,ones,2
Coffee Story,take,1
Coffee Story,pictures,1
Coffee Story,anyway,2
Coffee Story,top,1
Coffee Story,worth,2
Coffee Story,mentioning,1
Coffee Story,beautiful,1
Coffee Story,look,1
