Estabelecimento_ID,ZonaSP,Endereço,Latitude,Longitude
ChIJmxJQ26RXzpQR80eNHRR-xbs,Oeste,"R. Padre Carvalho, 139 - Pinheiros, São Paulo - SP, 05427-100, Brazil",-23.5610132,-46.6963796
ChIJIzNTw9JZzpQRV7pK5d4-mGY,Oeste,"Rua Haddock Lobo, 728 - Cerqueira César, São Paulo - SP, 01414-000, Brazil",-23.5587576,-46.6627285
ChIJS2cf9GGXpgARXdJdruVzQ4g,Outro,"Rua Tomás Gonzaga, 593 - Lourdes, Belo Horizonte - MG, 30180-143, Brazil",-19.9321736,-43.9446274
ChIJt6rNEuuKxZQR_CPO47YpRXg,Outro,"R. Gustavo Teixeira, 771 - Vila Independencia, Sorocaba - SP, 18140-323, Brazil",-23.5110802,-47.4703833
ChIJVy8my3xZzpQRALzJ9AvXqpQ,Oeste,"Rua Haddock Lobo, 1002 - Cerqueira César, São Paulo - SP, 01414-000, Brazil",-23.5604654,-46.6645977
ChIJZ8nnr2i22JQRK5bua_gyy4o,Outro,"R. Dom Afonso, 160 - Vila Real, Balneário Camboriú - SC, 88337-070, Brazil",-27.0075208,-48.6239241
ChIJNf4NZRLk3JQRVt5N3tnCDUg,Outro,"Avenida do Batel, 1550 espace 4, Batel, Curitiba - PR, 80420-090, Brazil",-25.4421986,-49.288015
ChIJJQdJl9GbyJQRdMpyX0wvDCg,Outro,"R. Fortunato Faraone, 450 - Chacara Girassol, Americana - SP, 13465-660, Brazil",-22.7442141,-47.3373634
ChIJ_747kobj3JQR9TENZtD5zRM,Outro,"Av. Iguaçu, 2820 - Água Verde, Curitiba - PR, 80240-031, Brazil",-25.4490886,-49.2883801
ChIJs9_bqalZzpQRxKNPIObUrWk,Sul,"R. Jacques Félix, 405 - Vila Nova Conceição, São Paulo - SP, 04509-000, Brazil",-23.5918539,-46.6712279
ChIJieedZYB_mQARhaEjeP68vx8,Outro,"R. Correia Dutra, 39 - Flamengo, Rio de Janeiro - RJ, 22210-050, Brazil",-22.928018,-43.1754967
ChIJgzDxFlS9pgARbLvJa0WME3U,Outro,"R. Sen. Milton Campos, 145 - Vila Castela, Nova Lima - MG, 34006-050, Brazil",-19.9868958,-43.9475299
ChIJJ5jPyRWx2JQRi7PaMjaMOmI,Outro,"R. 900, 1300 - Sertãozinho, Itapema - SC, 88220-000, Brazil",-27.074877,-48.613086
ChIJ-Z5c2tZZzpQRTOawAUS9nfg,Oeste,"R. Padre João Manuel, 1055 - Jardins, São Paulo - SP, 01411-001, Brazil",-23.5661033,-46.6662961
ChIJwRm9mo-ZpgAR-1v7Uj_uiMA,Outro,"Av. do Contorno, 4667 - Serra, Belo Horizonte - MG, 30220-040, Brazil",-19.9342986,-43.9244989
ChIJxy5H-WOtvZQRapPf6euxLJg,Outro,"R. Redentora, 2612 - Vila Redentora, São José do Rio Preto - SP, 15015-780, Brazil",-20.816768,-49.3916635
ChIJ9-Wy3Wvk3JQRRFA07FKMSqM,Outro,"R. Barão do Rio Branco, 438 - Centro, Curitiba - PR, 80010-180, Brazil",-25.4340142,-49.2675616
ChIJcWiS0nBKzJQR9eNsGgsdHdU,Outro,"Av. Heitor Villa Lobos, 821 - Vila Ema, São José dos Campos - SP, 12243-260, Brazil",-23.2048289,-45.899058
ChIJkajlbxPamwARbuw1MZFI6X8,Outro,"Shopping Barra Garden, Av. das Américas, 3255 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-002, Brazil",-23.0011369,-43.3432722
ChIJpV2dLDKRpgARfkYp4t-QaJg,Outro,"Av. Pres. Tancredo Neves, 2309 - Castelo, Belo Horizonte - MG, 31330-430, Brazil",-19.8891927,-43.993721
ChIJ3XJYt7ZRzpQRfqhRIwZYskg,Oeste,"R. Francisco Tramontano, 101 - Real Parque, São Paulo - SP, 05686-010, Brazil",-23.6157511,-46.7016886
ChIJ5VwdOdRZzpQRFj-zQwbHldM,Oeste,"732/21, Rua Haddock Lobo, 1416 - Cerqueira César, São Paulo - SP, 01414-002, Brazil",-23.5631629,-46.6674624
ChIJ2XV7sgZazpQRy5PfKa_CzUE,Sul,"R. Gaivota, 689 - Moema, São Paulo - SP, 04522-031, Brazil",-23.6024042,-46.6662943
ChIJZ8FGDARXzpQRZE9mRUl6OMA,Oeste,"R. Ferreira de Araújo, 445 - Pinheiros, São Paulo - SP, 05428-001, Brazil",-23.5615895,-46.6978021
ChIJYV72a-RXzpQRMTLGRAueHkE,Oeste,"Rua Desembargador do Vale, 233 - Perdizes, São Paulo - SP, 05010-040, Brazil",-23.5327597,-46.6836783
ChIJW_OoJZVZzpQRhDHlU_O8B4Q,Sul,"R. Tutóia, 451 - Paraíso, São Paulo - SP, 04007-002, Brazil",-23.5747634,-46.6505168
ChIJYf6J99RZzpQRf3fl_75cZes,Oeste,"R. Bela Cintra, 1929 - Cerqueira César, São Paulo - SP, 01415-007, Brazil",-23.5619744,-46.6674702
ChIJl7tLSjJYzpQRPOoDvMsb_jE,Centro,"R. Fernando de Albuquerque, 267 - Consolação, São Paulo - SP, 01309-030, Brazil",-23.5532798,-46.6587223
ChIJbbxXCwZazpQRos6wWb9YtgM,Sul,"Alameda dos Arapanés, 955 - Moema, São Paulo - SP, 04524-002, Brazil",-23.6058048,-46.6660705
ChIJfd4igJ5XzpQR54HJopmj5_E,Oeste,"R. Mateus Grou, 345 - Pinheiros, São Paulo - SP, 05415-050, Brazil",-23.5632289,-46.6852843
ChIJTXcW6EVYzpQRmnvvFlqPkO4,Centro,"Largo do Arouche, 346 - República, São Paulo - SP, 01219-010, Brazil",-23.5410792,-46.6457022
ChIJeaoQNzdYzpQRdnYt12jQR9c,Centro,"R. Alagoas, 124 - Higienópolis, São Paulo - SP, 04212-000, Brazil",-23.5474668,-46.6555969
ChIJJ28FXLFZzpQROuX14F3fFL0,Centro,"R. Rui Barbosa, 192 - Bela Vista, São Paulo - SP, 01326-010, Brazil",-23.5571753,-46.6458657
ChIJlYIKvYNXzpQRNSrMqDuTGV4,Oeste,"R. Cristiano Viana, 390 - Cerqueira César, São Paulo - SP, 05411-000, Brazil",-23.5592902,-46.676936
ChIJR2yW-9BZzpQR4bWQ9bABPQI,Oeste,"Alameda Lorena, 1214 - Jardim Paulista, São Paulo - SP, 01424-004, Brazil",-23.5656723,-46.6636491
ChIJu8kwLMJZzpQRtPmVm0gfyFA,Oeste,"Flat Lorena, Alameda Lorena, 1157 - Jardim Paulista, São Paulo - SP, 01410-030, Brazil",-23.5663389,-46.6636896
ChIJh1xZBExYzpQRp5AdpCD_lhE,Centro,"Rua Martinho Prado, 187 - Bela Vista, São Paulo - SP, 01306-040, Brazil",-23.5503583,-46.6461367
ChIJBYUqWcRZzpQRtY1RI-6N7HQ,Oeste,"R. Batataes, 558 - Jardim Paulista, São Paulo - SP, 01423-010, Brazil",-23.5691919,-46.65799
ChIJ0Vwi92dXzpQRQW2guZ3v3PY,Oeste,"Rua Peixoto Gomide, 1901 - Jardins, São Paulo - SP, 01409-003, Brazil",-23.5680561,-46.6641273
ChIJxc1IqrRZzpQRKceiKD_GzvI,Centro,"R. Santo Antônio, 870 - Bela Vista, São Paulo - SP, 01314-001, Brazil",-23.5526415,-46.6471907
ChIJ55r5YDlYzpQR4FRMH5vzO4I,Centro,"R. Martinico Prado, 463 - Vila Buarque, São Paulo - SP, 01224-010, Brazil",-23.5428499,-46.6558263
ChIJ41-0tWpZzpQRKcIcnCjT9fc,Centro,"Praça Vilaboim, 77 - Consolação, São Paulo - SP, 01242-000, Brazil",-23.5446692,-46.6606894
ChIJvdA6ndBZzpQR4rCkJj0MjcI,Oeste,"R. Oscar Freire, 155 - Jardim Paulista, São Paulo - SP, 01426-001, Brazil",-23.5677985,-46.6639094
ChIJSXI2nolZzpQRlNnOy4x6QV4,Sul,"R. Joaquim Távora, 1355 - Vila Mariana, São Paulo - SP, 04015-002, Brazil",-23.5877713,-46.6453686
ChIJA4NOEy9ZzpQRmZOfnKT2wpM,Oeste,"Alameda Campinas, 1061 - Jardim Paulista, São Paulo - SP, 01404-001, Brazil",-23.5697866,-46.6568089
ChIJnQHvlsBZzpQR-Cs5hNYt3xo,Oeste,"Alameda Fernão Cardim, 39 - Jardim Paulista, São Paulo - SP, 01403-020, Brazil",-23.5699279,-46.6520449
ChIJ2QwRB9RZzpQRHgjR2rYkldU,Oeste,"R. Augusta, 2542 - Jardim Paulista, São Paulo - SP, 01413-100, Brazil",-23.5633538,-46.6658811
ChIJl73IMrFZzpQRXwJw003DfUQ,Centro,"R. Treze de Maio, 634 - Bela Vista, São Paulo - SP, 01327-000, Brazil",-23.5587913,-46.6466368
ChIJKRq67R1ZzpQRjqUqXq_KYYY,Oeste,"Alameda Joaquim Eugênio de Lima, 1537 - Jardins, São Paulo - SP, 01403-003, Brazil",-23.5731065,-46.6576978
ChIJu9a87ilczpQRJbIooxlf6MI,Leste,"Shopping Anália Franco, Av. Reg. Feijó, 1739 - Vila Reg. Feijó, São Paulo - SP, 03342-000, Brazil",-23.5614415,-46.5603583
ChIJRaFStX_3zpQRThV2HlXqcU4,Norte,"R. Conselheiro Saraiva, 207 - Santana, São Paulo - SP, 02037-020, Brazil",-23.4987396,-46.624764
ChIJjxdPPNP3zpQRywEbMzAkHzU,Norte,"R. Dr. César, 704 - Santana, São Paulo - SP, 02013-002, Brazil",-23.5030556,-46.6329985
ChIJj0uG9EH2zpQRljuxSXlmk80,Norte,"R. Padre Luciano, 154 - Jardim Franca, São Paulo - SP, 02337-080, Brazil",-23.4795982,-46.6136122
ChIJVRZt8272zpQRtRY24kV0SOE,Norte,"R. Aragão, 277 - Vila Mazzei, São Paulo - SP, 02308-000, Brazil",-23.4750385,-46.6059112
ChIJyd4jN-H3zpQRejRYgsPtCyk,Norte,"R. Domingos Fasolari, 146 - Casa Verde, São Paulo - SP, 02513-010, Brazil",-23.5127235,-46.6546041
ChIJmT_jeppYzpQRWnaW6pfKBG8,Norte,"Tv. Casalbuono, 120 - Vila Guilherme, São Paulo - SP, Brazil",-23.5141297,-46.6194872
ChIJ50x2TcX3zpQR7OuLiIfIspY,Norte,"Alfredo Pujol, 1765 - Santana, São Paulo - SP, 02442-170, Brazil",-23.5031472,-46.64225
ChIJCz4o_xxYzpQR0O2GQCdJg90,Oeste,"R. Turiassu, 483 - Perdizes, São Paulo - SP, 05005-001, Brazil",-23.5334046,-46.6677865
ChIJd3s5czxYzpQROJ5uKYlfTUw,Oeste,"R. Dr. Cândido Espinheira, 431 - Perdizes, São Paulo - SP, 05004-000, Brazil",-23.5333425,-46.6640652
ChIJBeYLUz72zpQRmuL0h7kC1EI,Norte,"Av. Águas de São Pedro, 192 - Vila Pauliceia, São Paulo - SP, 02302-070, Brazil",-23.4866931,-46.6148459
ChIJJ0K2m8v3zpQRdKkxkwPK8lw,Norte,"R. Prof. Lourival Gomes Machado, 308 - Santana, São Paulo - SP, 02021-050, Brazil",-23.4951471,-46.6346791
ChIJ0YlcZjb2zpQRe2fgG_005bU,Norte,"R. Voluntários da Pátria, 3300 - Santana, São Paulo - SP, 02402-300, Brazil",-23.4911663,-46.6258515
ChIJnzZwYDT2zpQR9ajDoRMkanw,Norte,"R. Francisca Júlia, 169 - Santana, São Paulo - SP, 02403-011, Brazil",-23.4942703,-46.6276157
ChIJIQ5BstP3zpQRyiOTMsXZwV4,Norte,"R. Dr. César, 920 - Santana, São Paulo - SP, 02013-003, Brazil",-23.5032455,-46.6350914
ChIJwY4lt0b2zpQRTdNMEXmBh3Y,Norte,"R. Casa Forte, 503 - Santana, São Paulo - SP, 02336-040, Brazil",-23.4815395,-46.6179385
ChIJWVxuCHX4zpQRbE7bYaPESlA,Oeste,"R. Tito, 79 - Lapa, São Paulo - SP, 05051-100, Brazil",-23.5282894,-46.6924869
ChIJG3RvGZBezpQRs4VJE0aZzDM,Leste,"R. Itapura, 1478 - Tatuapé, São Paulo - SP, 03310-000, Brazil",-23.5516275,-46.565039
ChIJIbuLpeJXzpQRCxJNH7yqHLc,Oeste,"R. Palestra Itália, 500 - 9 - Perdizes, São Paulo - SP, 05005-030, Brazil",-23.5266953,-46.6806651
ChIJszvBwORXzpQRVLb9M_IAXIc,Oeste,"R. Min. Ferreira Alves, 54 - Pompeia, São Paulo - SP, 05009-060, Brazil",-23.5322346,-46.6811547
ChIJI14dXcb2zpQRNnavZZf0Yz8,Norte,"Av. Sen. José Ermírio de Moraes, 2001 - Tremembé, São Paulo - SP, 02357-000, Brazil",-23.4401873,-46.6164158
ChIJ435CzuJXzpQR0-EbZXd35dQ,Oeste,"Shopping Bourbon, R. Turiassu, 2100 - Água Branca, São Paulo - SP, 05005-900, Brazil",-23.526013,-46.6805575
ChIJh6Tp4wNczpQRMgrB5pUjt1U,Centro,"R. Barão de Tatuí, 302 - Santa Cecilia, São Paulo - SP, 01226-030, Brazil",-23.5385423,-46.6540956
ChIJU8G4ynX4zpQRColFFd4CXzw,Oeste,"R. Tito, 237 - Vila Romana, São Paulo - SP, 05051-000, Brazil",-23.5282759,-46.6941498
ChIJ2zg-0Z33zpQRteRBd8p91Xk,Norte,"R. Saguairu, 595 - Casa Verde, São Paulo - SP, 02514-000, Brazil",-23.5111882,-46.6553026
ChIJszvBwORXzpQRSQmFxBAfQmY,Oeste,"R. Min. Ferreira Alves, 244 - Perdizes, São Paulo - SP, 05009-060, Brazil",-23.5312484,-46.682723
ChIJEVNSJt5QzpQRJq6_T_O3u1s,Sul,"R. Fernandes Moreira, 1244 - Chácara Santo Antônio, São Paulo - SP, 04716-003, Brazil",-23.6299543,-46.7059585
ChIJHSOOTBxRzpQR7B3Xm_D33A4,Sul,"Av. João Carlos da Silva Borges, 764 - Granja Julieta, São Paulo - SP, 04726-001, Brazil",-23.6384474,-46.7116288
ChIJ0fvfgsRQzpQR-StbtHCyOP4,Sul,"Av. Roque Petroni Júnior, 1089 - Morumbi, São Paulo - SP, 04707-900, Brazil",-23.6229959,-46.6982671
ChIJbzx7a51QzpQRcFMoqG7ycbw,Sul,"Rua Gabriele D'Annunzio, 1345 - Campo Belo, São Paulo - SP, 04619-004, Brazil",-23.626317,-46.671624
ChIJiQ2eE51QzpQRLJs16Dsan_Q,Sul,"Rua Gabriele D'Annunzio, 1324 - Campo Belo, São Paulo - SP, 04619-005, Brazil",-23.626362,-46.6719803
ChIJwaO137tbzpQRZSBp01wSaKQ,Sul,"Alameda dos Nhambiquaras, 602 / 614 - Moema, São Paulo - SP, 04090-001, Brazil",-23.6048908,-46.6575508
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Sul,"Alameda dos Arapanés, 1004 - Indianópolis, São Paulo - SP, 04524-001, Brazil",-23.6059625,-46.6664989
ChIJwWWEI2NbzpQRFLAtNP5O64A,Sul,"Av. dos Carinás, 180 - Indianópolis, São Paulo - SP, 04086-010, Brazil",-23.612412,-46.6681801
ChIJH1jNCP5PzpQRVGQUcXmYoig,Sul,"Av. Interlagos, Arcos 127 e 132, 2255 - Interlagos, São Paulo - SP, 04661-200, Brazil",-23.6762696,-46.6774928
ChIJazpUgsVRzpQRrHMChqtoGek,Sul,"Rua Tuim, 971 - Moema, São Paulo - SP, 04514-103, Brazil",-23.604398,-46.6726663
ChIJp2vwx51QzpQRbbmXjjLUejA,Sul,"Rua Édison, 1153 - Campo Belo, São Paulo - SP, 04618-035, Brazil",-23.6243813,-46.6722454
ChIJw-uig4BRzpQRLBUPQ39q7yI,Oeste,"R. Michigan, 682 - Brooklin, São Paulo - SP, 04566-001, Brazil",-23.614135,-46.6867289
ChIJ1WhlJRJazpQRaVgYJzTslxo,Sul,"Av. Jandira, 677 - Moema, São Paulo - SP, 04080-004, Brazil",-23.6095979,-46.6590323
ChIJBYpimkhXzpQRu-tQdSkR2z0,Oeste,"R. Olimpíadas, 360 - Loja 404 - Vila Olímpia, São Paulo - SP, 04551-000, Brazil",-23.5954417,-46.6871586
ChIJg81cuAlazpQRawY68-_tEns,Sul,"Av. Ibirapuera, 3103 - Moema, São Paulo - SP, 04029-902, Brazil",-23.6101207,-46.6662369
ChIJZ5tn7SpOzpQRphvMUfFJC6U,Sul,"Av. Inácio Cunha Leme, 279 - Jardim Ipanema, São Paulo - SP, 04784-145, Brazil",-23.6904011,-46.7107744
ChIJv6b7Up_1zpQRQ-u47vUPYYU,Sul,"Praça Nossa Sra. Aparecida, 114 - Moema, São Paulo - SP, 04075-010, Brazil",-23.6040537,-46.6612221
ChIJ6dU4nUFQzpQRu25t49QGNTI,Sul,"R. Libório Glasser, 36 - Jardim Marajoara, São Paulo - SP, 04671-180, Brazil",-23.6593286,-46.6920712
ChIJu4T_sClazpQRBXB2aMAcUMU,Sul,"R. Irmã Efigênia, 114 - Vila Mariana, São Paulo - SP, 04017-060, Brazil",-23.5893582,-46.6387557
ChIJYUTa0AVazpQR_ItkV5CEYKw,Sul,"Av. Macuco, 579 - Moema, São Paulo - SP, 04523-001, Brazil",-23.6043351,-46.6654285
ChIJrTmsAk1XzpQRo3ozy8Wh_AM,Oeste,"Av. dos Bandeirantes, 1051 - Vila Olímpia, São Paulo - SP, 04550-003, Brazil",-23.60087,-46.6824134
ChIJddACCatQzpQRql5iyXXysyc,Sul,"Av. Pavão, 109 - Moema, São Paulo - SP, 04514-000, Brazil",-23.602186,-46.6734214
ChIJTfQrScxQzpQREqZmKfQyeHw,Oeste,"Av. das Nações Unidas, 12901 - Brooklin, São Paulo - SP, 04578-910, Brazil",-23.6111652,-46.6965977
ChIJy956L-lQzpQRRd0K7xUbeu4,Sul,"R. Henri Dunant, 367 - Chácara Santo Antônio, São Paulo - SP, 04709-110, Brazil",-23.6311505,-46.6967442
ChIJibK3LfFRzpQRPkZQ4KT1lv8,Sul,"R. Graúna, 189 - Moema, São Paulo - SP, 04514-000, Brazil",-23.6002614,-46.6722955
ChIJ41Ug3E9XzpQRZqNLGH-9Uog,Oeste,"R. Elvira Ferraz, 250 - Vila Olímpia, São Paulo - SP, 04538-132, Brazil",-23.594538,-46.6815166
ChIJwwEHEr5QzpQRV6Z2YfPbuk4,Oeste,"R. Dr. Marcelo Fernando Calabria, 64 - Vila Cordeiro, São Paulo - SP, 04580-060, Brazil",-23.6222017,-46.6856954
ChIJq6o6sBpazpQRGwqPKkiWp3M,Sul,"Av. Divino Salvador, 61 - Indianópolis, São Paulo - SP, 04078-010, Brazil",-23.6041893,-46.6603764
ChIJg-2ko7dRzpQRNZ8Qzxg2aWA,Sul,"R. Dr. Ferreira Lopes, 583 - Vila Sofia, São Paulo - SP, 04671-010, Brazil",-23.6569283,-46.6930947
ChIJ6Y7We0FQzpQRpwgXibVGDzI,Sul,"Rua Moliére, 429 - Vila Sofia, São Paulo - SP, 04671-090, Brazil",-23.6593105,-46.6924363
ChIJfadx80xYzpQRyHnuTnmQmDA,Centro,"Rua Avanhandava, 81, Bela Vista, Centro Histórico de São Paulo, São Paulo - SP, 01050-000, Brazil",-23.5503841,-46.6450771
ChIJbf-5p9ZazpQRbakk06xVxMs,Sul,"Av. Eng. Armando de Arruda Pereira, 2734 - Lj 1 - Jabaquara, São Paulo - SP, 04308-001, Brazil",-23.6513199,-46.6399895
ChIJnx6SGZFbzpQRPMrKZK3YcDo,Sul,"Av. Jandira, 185 - Moema, São Paulo - SP, 04080-003, Brazil",-23.6061881,-46.6628533
ChIJf-T2-wBazpQRiZHf1rrois4,Sul,"R. Inhambu, 720 - Moema, São Paulo - SP, 04515-030, Brazil",-23.6010423,-46.6683876
ChIJjYSu86tZzpQRGsY1_NOno-E,Centro,"R. Rocha, 201 - Bela Vista, São Paulo - SP, 01330-000, Brazil",-23.5580065,-46.6496401
ChIJ4241WY1ZzpQRYuCzGu4arPc,Sul,"Rua Joinville, 515 - Vila Mariana, São Paulo - SP, 04008-001, Brazil",-23.5823707,-46.6502083
ChIJ51vwtYlezpQRfNL4xHbWdAU,Leste,"R. Azevedo Soares, 2150 - Jardim Analia Franco, São Paulo - SP, 03322-002, Brazil",-23.5471,-46.5559483
ChIJv3uWjHRXzpQRqOhDh_HCUEU,Oeste,"Rua Maria Carolina, 474 - Jardim Paulistano, São Paulo - SP, 01445-000, Brazil",-23.5703768,-46.687588
ChIJzb-VPFFZzpQRcxIfHkHhPqs,Centro,"R. São Joaquim, 138 - Liberdade, São Paulo - SP, 01508-000, Brazil",-23.562045,-46.6373869
ChIJVVUpNL1XzpQRZGdPAP3TppA,Oeste,"R. Mourato Coelho, 1447 - Vila Madalena, São Paulo - SP, 05417-012, Brazil",-23.5559189,-46.6933061
ChIJJ45OI2hXzpQRXJl5Lij_BSw,Oeste,"Rua Pais de Araújo, 185 - Itaim Bibi, São Paulo - SP, 04531-090, Brazil",-23.583001,-46.6816516
ChIJ7TqjpHRXzpQRTn4JfIIXlRU,Oeste,"R. Sampaio Vidal, 1072 - Jardim Paulistano, São Paulo - SP, 01443-001, Brazil",-23.5711463,-46.6890163
ChIJI6jUpX9XzpQRkpDoy8G9WSA,Oeste,"R. Dr. Melo Alves, 728 - Cerqueira César, São Paulo - SP, 01417-010, Brazil",-23.562977,-46.672728
ChIJI0gwB3lZzpQR2u7gjBXWt6Q,Sul,"Paraíso, São Paulo - SP, Brazil",-23.5794219,-46.660053
ChIJ_S-HDJ1bzpQRa5Lh5hO3u_o,Sul,"Rua Benjamin Jafet, 281 - Ipiranga, São Paulo - SP, 04230-040, Brazil",-23.5816752,-46.6059762
ChIJKeHwNv5ZzpQRlmzx9rCTWdM,Centro,"Av. da Liberdade, 456 - Liberdade, São Paulo - SP, 01502-001, Brazil",-23.5568468,-46.6365999
ChIJKWRBcUtYzpQRGQ7IgYH84rE,Centro,"R. Augusta, 101 - Consolação, São Paulo - SP, 01305-900, Brazil",-23.5506444,-46.647397
ChIJ9WTlBUxYzpQRSkWsgDWJtzQ,Centro,"Rua Martinho Prado, 212 - Bela Vista, São Paulo - SP, 01306-040, Brazil",-23.5500416,-46.6459797
ChIJD1EbedFZzpQR_AqY_Y6ZX-8,Oeste,"R. José Maria Lisboa, 1397 - Jardins, São Paulo - SP, 01423-001, Brazil",-23.5633923,-46.6634632
ChIJh-Aho6hZzpQRrjYN_2is5ek,Centro,"R. Thomaz Gonzaga, 75 - Liberdade, São Paulo - SP, 01506-020, Brazil",-23.5575723,-46.6357203
ChIJxRFEFEBXzpQRHeWNJX73-4s,Oeste,"R. Ferreira de Araújo, 330 - Pinheiros, São Paulo - SP, 05428-000, Brazil",-23.560529,-46.6981214
ChIJtb39eG1XzpQRemjrBmnNDR8,Oeste,"Condomínio Shopping Center Iguatemi, Av. Brg. Faria Lima, 2232 - Jardim Paulistano, São Paulo - SP, 01489-900, Brazil",-23.5770586,-46.6889629
ChIJP-6DqydazpQRu-n58Xh30HU,Sul,"R. Gandavo, 456 - Vila Clementino, São Paulo - SP, 04023-001, Brazil",-23.5916547,-46.6437163
ChIJn2_PrFpXzpQR-FcAbYy3OmM,Oeste,"R. Joaquim Antunes, 210 - Jardim Paulistano, São Paulo - SP, 05415-010, Brazil",-23.5662429,-46.679553
ChIJSZFNtBhXzpQRgXMzMqH3KTY,Oeste,"R. Prof. Tamandaré Toledo, 25 - Itaim Bibi, São Paulo - SP, 04532-020, Brazil",-23.5833691,-46.6739659
ChIJNSv1Z71XzpQRHqnBS9HbhWI,Oeste,"R. Prof. Tamandaré Toledo, 160 - Itaim Bibi, São Paulo - SP, 04532-020, Brazil",-23.5834887,-46.6754433
ChIJ7yFn5f9YzpQRhHstOK_G5m0,Centro,"25 de Março, 348 - Centro Histórico de São Paulo, São Paulo - SP, 01022-050, Brazil",-23.5570377,-46.636226
ChIJ-ztxR7VZzpQRyGWm9esOpWY,Centro,"R. Paim, 202 - Bela Vista, São Paulo - SP, 01306-010, Brazil",-23.5545607,-46.6499777
ChIJtdIBsdpZzpQRET2_jN2SuWI,Oeste,"Alameda Lorena, 884 - Jardim Paulista, São Paulo - SP, 01424-004, Brazil",-23.5678183,-46.661224
ChIJ87gvAcxZzpQRVzb7sPFtKH0,Centro,"R. Carlos Comenale, 277 - Bela Vista, São Paulo - SP, 01332-030, Brazil",-23.5604516,-46.6563032
ChIJsYZxHUdXzpQRqQ7AwG_YQtc,Oeste,"Rua Harmonia, 815 - Sumarezinho, São Paulo - SP, 05435-000, Brazil",-23.5515113,-46.6908112
ChIJ6x6nnKpZzpQRqxT_jmXMD1s,Centro,"R. Roberto Simonsen, 79 - Sé, São Paulo - SP, 01017-020, Brazil",-23.5491099,-46.6323141
ChIJsREFIGb3zpQR7i25-vE42R8,Norte,"R. Felisberto Freire, 523 - conjunto 63 - Vila Bela Vista (Zona Norte), São Paulo - SP, 02617-180, Brazil",-23.4663079,-46.6553854
ChIJSbWee5L3zpQRu_kItXg5tt8,Norte,"Av. Parada Pinto, 2302 - Vila Nova Cachoeirinha, São Paulo - SP, 02611-001, Brazil",-23.4702033,-46.6488679
ChIJuwsc7-_3zpQRmIba2o3nnrw,Norte,"Av. Santa Inês, 3837 - Box 4 - Cachoeirinha, São Paulo - SP, 02631-000, Brazil",-23.4578292,-46.6489238
ChIJEefYvmv3zpQRKetsCdFmFiM,Norte,"Av. Mariana Caligiori Ronchetti, 139 - Jardim Peri, São Paulo - SP, 08152-060, Brazil",-23.4631573,-46.654712
ChIJcYyRMJf3zpQRWYv-O9iTc1E,Norte,"Av. Eng. Caetano Álvares, 3299 - Casa Verde, São Paulo - SP, 02537-117, Brazil",-23.490285,-46.655574
ChIJx4BTqHr5zpQRkKWb3tK8iSw,Oeste,"R. Hortolândia, 178 - Vila Renato (Zona Norte), São Paulo - SP, 02952-120, Brazil",-23.4721206,-46.7183785
ChIJeWWj_Tb4zpQRxLYgdaglmKw,Oeste,"Rua Dalvo Matos Dedecca, 206 - Freguesia do Ó, São Paulo - SP, 02728-100, Brazil",-23.4971262,-46.6870149
ChIJb5jKlo73zpQRhsm2l1tbkZE,Norte,"R. Relíquia, 1 - Casa Verde, São Paulo - SP, 02017-000, Brazil",-23.5126406,-46.6621601
ChIJgTulqlv5zpQRAQH7AjwLIUM,Oeste,"Rua Amadeu Menocchi, 95 - Vila Joao Batista, São Paulo - SP, 02675-031, Brazil",-23.4628591,-46.7008297
ChIJWQKtumr2zpQRWkvCnw0c6Wc,Norte,"R. Paulo Maldi, 124 - Tucuruvi, São Paulo - SP, 02303-050, Brazil",-23.4827662,-46.6120974
ChIJF9C0KLtZzpQR4zDScrmGDe4,Norte,"Av. Braz Leme, 2377 - Santana, São Paulo - SP, 02022-010, Brazil",-23.5031718,-46.6374482
ChIJi9HTBlr3zpQRe_IcvrszAGQ,Norte,"R. Taquaraçu de Minas, 203 - Jardim Peri, São Paulo - SP, 02677-000, Brazil",-23.454186,-46.6654068
ChIJ66SIw635zpQRM4bvIjz34XE,Oeste,"R. José Benedito Pinto, 218 - Jardim Maristela, São Paulo - SP, 02807-120, Brazil",-23.4720741,-46.7011054
ChIJjRk62fX3zpQRmi5KrDt-LUI,Norte,"R. Augusto Tolle, 448 - Santana, São Paulo - SP, 02405-000, Brazil",-23.4894158,-46.6321552
ChIJxXX458n5zpQR01Vt5JYVkfY,Oeste,"Av. Itaberaba, 2308 - Itaberaba, São Paulo - SP, 02734-000, Brazil",-23.4849336,-46.6892562
ChIJLUEtHqf3zpQRrULn1KoR7_Q,Norte,"Av. Dr. Francisco Ranieri, 739 - Lauzane Paulista, São Paulo - SP, 02435-001, Brazil",-23.477976,-46.6450595
ChIJY9RTNnL5zpQRimwrlUXqATI,Oeste,"R. Parapuã, 650 - Freguesia do Ó, São Paulo - SP, 02831-000, Brazil",-23.4790349,-46.6908976
ChIJ9-dt2aD3zpQROHOox4Gl4tg,Norte,"Av. Braz Leme, 1770 - Casa Verde, São Paulo - SP, 02511-000, Brazil",-23.5060932,-46.642518
