ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
1027,ChIJuVLajF1YzpQR_4XBCQyYzNg,5,3 months ago,"I recommend ! I have a machine and I buy coffee with them, they are super attentive and fast.",0.3111111111111111,Positivo
1028,ChIJuVLajF1YzpQR_4XBCQyYzNg,4,4 months ago,"As far as the Coffee Machine is concerned, you guys are fantastic! Unbeatable value for money! I loved!!!!",0.5750000000000001,Positivo
1029,ChIJuVLajF1YzpQR_4XBCQyYzNg,5,4 months ago,I went on the recommendation of a friend and I was very pleased with the service. Worth knowing!,0.5125,Positivo
1030,ChIJuVLajF1YzpQR_4XBCQyYzNg,5,11 months ago,"Service notes a thousand, the best espresso coffee I know ... I recommend",1.0,Positivo
1031,ChIJuVLajF1YzpQR_4XBCQyYzNg,5,4 months ago,"Wonderfully bakery, and it has lunch. The buffet at lunch time is huge, many options of salad and meat. I""d.loved.that and this one is a little crowded In the rush hour. Since I was looking for a place to finish a report, this was good but had only 2 or 4 tablet with power to charge mobiles/laptop. But the lunch and coffee were perfect.",0.4875,Positivo
1032,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,3,3 years ago,Delicious food. Friendly staff,0.6875,Positivo
1033,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,1,9 months ago,"Products and excellent food, high price!",0.6,Positivo
1034,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,2,8 months ago,Top D +,0.5,Positivo
1035,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,5,10 months ago,Good variety.  Service is slow,0.1999999999999999,Positivo
1036,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,5,2 years ago,Nice ambience...excellent coffee and snacks!,0.8,Positivo
1037,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,2,6 years ago,The place was a little expensive but worthy!,-0.0902777777777777,Negativo
1038,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,5,a year ago,"Customer service very poor, very very poor! Do u want me to draw????",-0.585,Negativo
1039,ChIJAU9qJLL3zpQRLaIn08ZgJnQ,5,5 years ago,Amazing,0.6000000000000001,Positivo
1040,ChIJTxrWNxxYzpQRAcYeL8_XahA,4,2 years ago,"I loved this place, super cozy, several environments, a pity that because of the rainy weather the outdoor area was not open. It is widely used as co-working. I enjoyed the mushroom empanada, the artisan bread, the cappuccino with oat milk and the chocolate brioche. My husband also really liked the grape cuca he tasted. I just found the green juice a little weak, without much flavor. I already want to go back to try more options. I found that there is a lack of up-to-date information about opening hours on social media.",0.1065104166666666,Positivo
1041,ChIJTxrWNxxYzpQRAcYeL8_XahA,5,3 years ago,"What place! A treat! Impeccable service! The decoration makes you dream… great food and a very well executed drink (I had aperol). Delicious ambient music, outdoor tables surrounded by a wonderful garden. The north zone gained a lot with you! Ahhh they are pet friendly! I strongly recommend the visit! you will love",0.6809895833333334,Positivo
1042,ChIJTxrWNxxYzpQRAcYeL8_XahA,1,a month ago,"Great place, super cozy, with several environments both indoors and outdoors. Amazing decor! Excellent options for drinks, food and desserts. Highlight for the grape cuka and the tartlets. exceptional service! And a big highlight for the place being pet friendly, because of this we met the cat Capuccino who is a sweetheart!
Only caveat goes to the value a little high.",0.3298263888888889,Positivo
1043,ChIJTxrWNxxYzpQRAcYeL8_XahA,5,a year ago,"I live close to the bistro/café, I pass by it often and the intimate atmosphere attracted me, today I went to see it and it exceeded my expectations, lovely! And stylish! I left happy to know a place of great authorship that attracts for the truth of the proposal that was made. I always told my gringo friends: this is not a city of obvious beauty, like Rio de Janeiro, it is to be discovered! A cafe in the secret garden on an unlikely street in the north zone, long life to the garden!!! Congratulations to the decoration and ambience project, I highly recommend it!",0.1990589488636364,Positivo
1044,ChIJTxrWNxxYzpQRAcYeL8_XahA,1,5 months ago,"The cafe is located in an old townhouse, with a garden and well-decorated interiors. Very tasty coffee, cheese bread, coconut and banana pie. The service is a little slow, but it's worth enjoying the coffee calmly, without rushing.",0.1303571428571428,Positivo
1045,ChIJTxrWNxxYzpQRAcYeL8_XahA,5,4 months ago,"Very nice place, looking like a grandma's house with a garden. Well laid-back decor, vintage style. Quite friendly staff. Lunch of the day with one option on the menu, the others are pies and quiches with salad or vegan bowl.",0.5775,Positivo
1046,ChIJTxrWNxxYzpQRAcYeL8_XahA,5,2 years ago,"I have a great friend, a master at discovering oases. Great find, different, it has a super nice, peaceful, serene and welcoming environment, it's good for the soul and the heart, the frequency is differentiated, cultured and in good taste, beautiful people. The service is kind, polite, it is part of the proposal of the house, you can clearly see that they like what they do, a rare thing. Coffees, juices and teas are great, they don't have soft drinks, it's the house proposal, but honestly, you won't miss it. It is a place that makes you reflect that there are other foods and other ways to eat without losing flavor and pleasure at the table. Great snacks, I tried the one with cheese bread, it was spectacular. It's a place to sit, talk, reflect, and try a healthier menu, with great snacks, snacks and cakes, very well prepared and presented, and an iced tea with a super flavor. Quiet, safe neighborhood, close to the Metro, and easy to park. The region deserved an alternative place of extreme good taste, like Café no Jardim. Place to be visited, and then like me, become a customer. A place that changes for the better, the afternoon snack concept !!!",0.4464843749999999,Positivo
1047,ChIJTxrWNxxYzpQRAcYeL8_XahA,3,2 months ago,"The breakfast here is excellent and there is an incredible variety of products. Also, found a real gem...an independendent violonist was playing classical music for eveyone. Very pleasant experience...",0.6106666666666667,Positivo
1048,ChIJIcbzSZZXzpQRrchVuCOmTuM,5,2 months ago,Food is excellent! My sandwich could be a little bit more juicy but the taste was excellent. My experience with this service was.good and fast! Excellent trade off (cost x benefit),0.59375,Positivo
1049,ChIJIcbzSZZXzpQRrchVuCOmTuM,4,a year ago,Service is good and fast. We asked for 'Pernil' sandwiches but they were disappointing. Too dry.,0.0583333333333333,Positivo
1050,ChIJIcbzSZZXzpQRrchVuCOmTuM,5,4 years ago,"Food is great, desserts have room for improvement. Service is ok, location is convenient and the house looks good.",0.6666666666666666,Positivo
1051,ChIJIcbzSZZXzpQRrchVuCOmTuM,1,3 months ago,"Good soup and pastry   .
Nice and clean .good atmosphere
Prices ok",0.5416666666666666,Positivo
1052,ChIJIcbzSZZXzpQRrchVuCOmTuM,5,a year ago,"Good food, but it can be quite expensive...",0.0999999999999999,Positivo
1053,ChIJIcbzSZZXzpQRrchVuCOmTuM,1,2 months ago,Top,0.5,Positivo
1054,ChIJIcbzSZZXzpQRrchVuCOmTuM,3,3 years ago,Really nice food!,0.75,Positivo
1055,ChIJIcbzSZZXzpQRrchVuCOmTuM,4,6 years ago,"The atmosphere is amazing, remembering great places of London, with a great view of the mountain, topped with a vip greetings from the staff and amazing cakes and chocolates.",0.7000000000000001,Positivo
1056,ChIJK1li6l73zpQRNOOBxZbTrOM,5,7 months ago,I just loved! The trip and the food is awesome. Just go!,0.9375,Positivo
1057,ChIJK1li6l73zpQRNOOBxZbTrOM,5,a year ago,Cozy place with affordable menu options. Fits perfectly with romantic dates,0.2666666666666666,Positivo
1058,ChIJK1li6l73zpQRNOOBxZbTrOM,5,4 years ago,"Nice place, good service and food!",0.7375,Positivo
1059,ChIJK1li6l73zpQRNOOBxZbTrOM,5,3 years ago,"Nice place, excellent coffee and dessert!",0.8,Positivo
1060,ChIJK1li6l73zpQRNOOBxZbTrOM,5,4 years ago,"They need to improve the service quality. Other than that, great coffee and cheesecake. Worth a try, but go with patience/time.",0.325,Positivo
1061,ChIJK1li6l73zpQRNOOBxZbTrOM,5,2 years ago,"They confused the names but aside from that,  it was a good spot for breakfast.",0.1499999999999999,Positivo
1062,ChIJK1li6l73zpQRNOOBxZbTrOM,5,4 years ago,One of a kind experience...a must place to visit,0.6,Positivo
1063,ChIJK1li6l73zpQRNOOBxZbTrOM,5,4 years ago,"One of the best theme of 'Toy Story' coffee shop in Sao Paulo. Amazing pizza options including vegetarian and vegan. Delicious coffees aromatic and we""ll served. Mouth watering 😋 Frappé(Had frappe of Nutella). Very well decorated with details including cups for café everything themed. Lots of succes and best wishes. Highly recommended and must visit very kid friendly.",0.566875,Positivo
1064,ChIJCVUBVCv4zpQRqBgvXeXlrYE,4,a year ago,"Wonderful place, the staff was great, they can explain to you everything about coffee.",0.9,Positivo
1065,ChIJCVUBVCv4zpQRqBgvXeXlrYE,5,3 years ago,"Unfortunately my experience was disappointing.
I saw some photos of this themed cafe and decided to go check it out.
It was nothing like I expected... The decor leaves a lot to be desired... and the service is very confusing.
The place is small, I think there are only 2 tables inside and the rest is outside where there are other companies and parking.
The prices are also above average and I didn't really like the cappuccino or bread with catupiry.
The tables imitate those cubes with letters and numbers...but I noticed that they need repairs...the chair I sat on was broken! Another thing I didn't like was the menu which is QRcode ..🍮🧁",-0.20125,Negativo
1066,ChIJCVUBVCv4zpQRqBgvXeXlrYE,3,5 years ago,"The cafe is themed, all decorated with items from Toy Story... We ordered woodyccino (comes with a little soldier as a gift), burrata (handmade pasta) and a campaign sandwich (handmade bread)... All very tasty! The tables are outside, there are few seats (this is a negative point on the weekends, if you arrive late you may have no place to sit), but I loved the place, the show is on account of the Woody dolls , Buzzlightyer, Mr. Potato Head and Jessy arrive to liven up the atmosphere! They are fun, they play with the kids who go crazy when they arrive, they bring the family to party with the little ones, they take pictures, anyway... too top! It is worth mentioning, they are beautiful dolls, they really look like the ones in the drawing (because there are some that you find at an event that are so ugly that it hurts, strange fantasy) kkkkk

If you have children, love Café, love Toy Story and enjoy a lot of fun with the dolls, be sure to go to Coffee Story.

My son doesn't like Buzz and wants to go back there anyway!",0.142391304347826,Positivo
1067,ChIJCVUBVCv4zpQRqBgvXeXlrYE,5,a month ago,"The place is very small but pleasant with the service a little lost at peak times.
On certain days and times, the attraction is led by dolls from the Toy Store, which help to make the children happy.
Delicious coffees, I tried the Cappuccino with Dulce de Leche I found it a little too sweet, but I could see that they use quality products, in the case of Dulce de Leche I saw that Aviação was an excellent brand, options for sweets and snacks too.
Delicious french toast. Fair prices for what they serve.
It is worth visiting for anyone in the region.
If you want to go just to eat, the suggestion is to go at times that don't have the attraction because it gets very tumultuous.",0.3998299319727891,Positivo
1068,ChIJCVUBVCv4zpQRqBgvXeXlrYE,3,3 months ago,"I left confused, the photos of the facade are from another place, apparently they changed their address, they just forgot to change it.
The reduced space, underneath a building.

Tuesday afternoon, space with only one table being used, empty!
It was great for our little one, who felt very comfortable walking.
The cute, but timid, decoration charmed him.
Very friendly and polite service, everyone was very friendly. They offered a highchair about 3 times and were very kind to our baby!

The impeccable snacks! Delicious coffees and teas.
Small shop with Wolf toys and coffee. We noticed a big movement of the team, including computers on the table, looking like a meeting. It didn't disturb the experience, but it was strange.

I missed that Toy story color on the menu that was served with any snack bar and normal crockery, not very fun.",0.2515587044534413,Positivo
